CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
BGR001023574;;BGR;;;0.45;0.00;0.00;;5.40;0.00;ВН3574;3574;ВН3574;Varna;;N;;N;N;N;;;FX;;LHM;5.88;0.00;Wood;;1978-01-01;MFL;1978-01-01;;2009-06-19
BGR001023575;;BGR;;;0.96;0.00;0.00;;6.22;0.00;ВН3575;3575;ВН3575;Varna;;N;;N;N;N;;;FX;;GNS, GND;22.07;0.00;Wood;;1978-01-01;MFL;1978-01-01;;2016-10-10
BGR001023576;;BGR;;;2.84;0.00;0.00;;7.40;0.00;ВН3576;3576;ВН3576;Varna;;N;;N;N;N;;;FX;;LHM;9.56;0.00;Fiber/Plastic;;1969-01-01;MFL;1969-01-01;;2013-04-02
BGR001023578;;BGR;;;0.64;0.00;0.00;;5.88;0.00;ВН3578;3587;ВН3578;Varna;;N;;N;N;N;;;FX;;LHM;2.94;0.00;Wood;;1975-01-01;MFL;1975-01-01;;2009-06-19
BGR001023581;;BGR;;;0.63;0.00;0.00;;5.53;0.00;ВН3581;3581;ВН3581;Varna;;N;;N;N;N;;;FX;;GNS, GND;5.88;0.00;Wood;;1974-01-01;MFL;1974-01-01;;2012-06-26
BGR001023582;;BGR;;;0.64;0.00;0.00;;5.63;0.00;ВН 3582;3582;ВН 3582;Varna;;N;;N;N;N;;;FX;;GNS, LHP;3.68;0.00;Wood;;1975-01-01;MFL;1975-01-01;;
BGR001023583;;BGR;;;0.63;0.00;0.00;;5.70;0.00;ВН3583;3583;ВН3583;Varna;;N;;N;N;N;;;FX;;GNS, GND;5.15;0.00;Wood;;1970-10-01;MFL;1969-01-01;;
BGR001023585;;BGR;;;0.56;0.00;0.00;;5.79;0.00;ВН3585;3585;ВН3585;Varna;;N;;N;N;N;;;FX;;GNS, GND;4.41;0.00;Wood;;1970-01-01;MFL;1970-01-01;;2013-04-02
BGR001023586;;BGR;;;0.80;0.00;0.00;;4.70;0.00;ВН3586;3586;ВН3586;Varna;;N;;N;N;N;;;FX;;GNS, LHM;7.36;0.00;Fiber/Plastic;;1972-01-01;MFL;1972-01-01;;
BGR001023587;;BGR;;;0.60;0.00;0.00;;5.70;0.00;ВН3587;3587;ВН3587;Varna;;N;;N;N;N;;;FX;;GNS, LHP;11.77;0.00;Wood;;1972-01-01;MFL;1972-01-01;;2022-11-15
