CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
ROM000004501;;ROU;;;0.51;0.00;0.00;;6.32;0.00;209 CT;3 209 CT;3 209 CT;;;N;;N;N;N;;;FX;;GNS, LLS;5.88;0.00;Fiber/Plastic;;2011-04-14;MFL;1983-01-01;;2014-08-18
ROM000004508;;ROU;;;1.67;0.00;0.00;;7.00;0.00;470 TL;3 470 TL;3 470 TL;;;N;;N;N;N;;;FX;;GNS, LLS;129.00;0.00;Fiber/Plastic;;2011-04-21;MFL;2010-01-01;;2013-03-14
ROM000004509;;ROU;;;3.07;0.00;0.00;;10.64;0.00;215 CT;3 215 CT;3 215 CT;;;N;;N;N;N;;;FX;;GNS, LLS;0.00;0.00;Fiber/Plastic;;2011-04-26;MFL;1983-01-01;;2014-08-18
ROM000004554;;ROU;;;3.68;0.00;0.00;;10.55;0.00;4942;64839;3 4942 CT;Constanta;;N;;N;Y;Y;;;FX;;LHP, FPO, LLS;0.00;0.00;Fiber/Plastic;;2011-06-10;MFL;1993-01-01;;
ROM000004561;;ROU;;;0.67;0.00;0.00;;8.00;0.00;3537;64840;3 3537 CT;Constanta;;N;;N;Y;Y;;;FX;;LLS, GNS, SB;29.41;0.00;Fiber/Plastic;;2011-06-29;MFL;2007-01-01;;
ROM000004562;;ROU;;;1.69;0.00;0.00;;7.30;0.00;5251;64845;3 5251 CT;Constanta;;N;;N;Y;Y;;;FX;;LLS, GNS;14.71;0.00;Fiber/Plastic;;2011-06-29;MFL;2010-01-01;;2024-06-12
ROM000004563;;ROU;;;0.78;0.00;0.00;;6.70;0.00;217 CT;3 217 CT;3 217 CT;;;N;;N;N;N;;;FX;;LHP, LLS;4.41;0.00;Fiber/Plastic;;2011-06-29;MFL;2011-01-01;;2015-03-12
ROM000004564;;ROU;;;0.74;0.00;0.00;;6.70;0.00;219 CT;3 219 CT;3 219 CT;;;N;;N;N;N;;;FX;;LHP, NO;4.41;0.00;Wood;;2011-06-29;MFL;1994-01-01;;2014-08-18
ROM000004568;;ROU;;;1.41;0.00;0.00;;7.12;0.00;486 TL;3 486 TL;3 486 TL;;;N;;N;N;N;;;FX;;GNS, NO;110.29;0.00;Fiber/Plastic;;2011-06-29;MFL;2010-01-01;;2012-11-22
ROM000004573;;ROU;;;2.76;0.00;0.00;;6.41;0.00;527 TL;3 527 TL;3 527 TL;;;N;;N;N;N;;;FX;;GNS, LLS;183.80;0.00;Fiber/Plastic;;2011-07-01;MFL;1994-01-01;;2014-06-12
ROM000004579;;ROU;;;0.94;0.00;0.00;;6.46;0.00;4963;3 4963 CT;3 4963 CT;;;N;;N;N;N;;;FX;;LHP, SB, LLS, GNS;29.44;0.00;Fiber/Plastic;;2011-07-15;MFL;2007-01-01;;2017-01-20
ROM000004582;;ROU;;;87.76;21.02;0.00;;22.55;0.00;HASIP REIS;3 44 CT;3 44 CT;;;Y;YQGZ;Y;Y;N;;;FX;;OTM, GNS;331.00;0.00;Metal;;2011-09-06;MFL;1993-01-01;;2013-07-16
ROM000004593;;ROU;;;1.11;0.00;0.00;;6.02;0.00;439 TL;3 439 TL;3 439 TL;;;N;;N;N;N;;;FX;;GNS, LLS;73.53;0.00;Fiber/Plastic;;2011-09-20;MFL;2010-01-01;;2015-04-01
ROM000004594;;ROU;;;1.15;0.00;0.00;;6.95;0.00;524 TL;3 524 TL;3 524 TL;;;N;;N;N;N;;;FX;;GNS, LLS, TBB, SB, FPO;84.56;0.00;Fiber/Plastic;;2011-09-20;MFL;2011-01-01;;2016-02-16
