CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
HRV000015360;;HRV;;;5.41;0.00;0.00;;8.90;0.00;DB-2764;DB-2764;DB-2764;;;N;;N;;;;;FX;;GNS, LLS;30.90;0.00;Fiber/Plastic;;2013-07-01;MFL;1990-01-01;;2017-03-09
HRV000015364;;HRV;;;4.27;0.00;0.00;;8.00;0.00;872-ML;872-ML;872-ML;United Kingdom;;N;;N;N;N;;;FX;;GNS, FPO;60.50;0.00;Wood;;2013-07-01;MFL;1958-01-01;;
HRV000015365;;HRV;;;0.31;0.00;0.00;;4.10;0.00;DB-1354;DB-1354;DB-1354;;;N;;N;;;;;FX;;GNS, LLS;5.00;0.00;Fiber/Plastic;;2016-12-28;MFL;1973-01-01;;
HRV000015366;;HRV;;;0.85;0.00;0.00;;5.10;0.00;DB-2503;DB-2503;DB-2503;;;N;;N;;;;;FX;;GNS, LLS;3.60;0.00;Wood;;2017-01-26;MFL;1989-01-01;;2017-02-02
HRV000015369;;HRV;;;5.78;0.00;0.00;;9.70;0.00;OP-2453;OP-2453;OP-2453;;;N;;N;;;;;FX;;GNS, LLS;13.24;0.00;Other;;2013-07-01;MFL;1986-01-01;;2017-03-09
HRV000015374;;HRV;;;1.33;0.00;0.00;;6.00;0.00;VL-1233;VL-1233;VL-1233;;;N;;N;;;;;FX;;GNS, LLS;7.30;0.00;Fiber/Plastic;;2013-07-01;MFL;1980-01-01;;
HRV000015378;;HRV;;;2.48;0.00;0.00;;6.75;0.00;HV-1037;HV-1037;HV-1037;;;N;;N;;;;;FX;;GNS, LLS;35.00;0.00;Fiber/Plastic;;2013-07-01;MFL;2007-01-01;;2017-03-09
HRV000015383;;HRV;;;3.05;0.00;0.00;;7.20;0.00;KO-2192;KO-2192;KO-2192;;;N;;N;;;;;FX;;GNS, LLS;16.88;0.00;Wood;;2013-07-01;MFL;1980-01-01;;2017-03-09
HRV000015385;;HRV;;;1.00;0.00;0.00;;4.99;0.00;JL-706;JL-706;JL-706;;;N;;N;;;;;FX;;GNS, LLS;13.24;0.00;Other;;2013-07-01;MFL;2003-01-01;;2017-03-09
HRV000015386;;HRV;;;2.57;0.00;0.00;;6.50;0.00;KO-918;KO-918;KO-918;;;N;;N;;;;;FX;;GNS, LLS;11.25;0.00;Wood;;2013-07-01;MFL;1973-01-01;;2016-01-04
HRV000015387;;HRV;;;1.62;0.00;0.00;;5.54;0.00;41-ND;41-ND;41-ND;"Novigrad"", Istria";;N;;N;N;N;;;FX;;GNS, GTR;11.04;0.00;Wood;;2013-07-01;MFL;1958-01-01;;
HRV000015388;;HRV;;;1.66;0.00;0.00;;6.30;0.00;KK-1297;KK-1297;KK-1297;;;N;;N;;;;;FX;;GNS, LLS;22.46;0.00;Fiber/Plastic;;2013-07-01;MFL;2009-01-01;;
HRV000015389;;HRV;;;1.08;0.00;0.00;;4.99;0.00;DB-2413;DB-2413;DB-2413;;;N;;N;;;;;FX;;GNS, LLS;18.14;0.00;Fiber/Plastic;;2013-07-01;MFL;2004-01-01;;2017-03-09
HRV000015391;;HRV;;;2.61;0.00;0.00;;8.80;0.00;SĆ-134;SĆ-134;SĆ-134;United Kingdom;;N;;N;;;;;FX;;GNS, LLS;11.04;0.00;Wood;;2013-07-01;MFL;1938-01-01;;2016-01-04
HRV000015392;;HRV;;;1.37;0.00;0.00;;5.80;0.00;SU-1070;SU-1070;SU-1070;United Kingdom;;N;;N;;;;;FX;;GNS, LLS;9.56;0.00;Fiber/Plastic;;2013-07-01;MFL;1979-01-01;;2016-01-04
HRV000015393;;HRV;;;1.00;0.00;0.00;;5.00;0.00;KO-2398;KO-2398;KO-2398;;;N;;N;;;;;FX;;GNS, LLS;66.00;0.00;Metal;;2013-07-01;MFL;2003-01-01;;
HRV000015396;;HRV;;;1.32;0.00;0.00;;6.50;0.00;407-HV;407-HV;407-HV;;;N;;N;;;;;FX;;GTR, GNS;11.78;0.00;Wood;;2013-07-01;MFL;1964-01-01;;
