CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
BEL030601988;;BEL;;;317.00;0.00;0.00;;36.25;32.58;BLUE ANGEL;060;Z.60;;;Y;OPCH;Y;Y;N;;;FX;;TBB, NO;882.00;0.00;Metal;;1988-03-15;4A1;1988-01-01;;
BEL030602001;205198000;BEL;;;388.00;0.00;0.00;;37.83;33.01;BLUE ANGEL;060;Z.60;Zeebrugge;;Y;OPCH;Y;Y;Y;9222077;;FX;;TBB, NO;1200.00;0.00;Metal;;2001-03-30;MFL;2001-01-01;;
BEL030631987;205293000;BEL;;;68.00;0.00;0.00;;20.04;16.99;THALASSA;063;Z.63;Zeebrugge;;Y;OPCK;Y;Y;Y;8553455;;FX;;TBB, DRB;219.00;0.00;Metal;;1987-02-27;MFL;1987-01-01;;
BEL030661985;;BEL;;;224.00;0.00;0.00;;30.58;27.16;L'EBAUCHE;066;O.66;;;Y;OPCN;N;Y;N;;;FX;;TBB, NO;662.00;0.00;Metal;;1985-03-01;E10;1985-01-01;1996-02-06;
BEL030671983;205155000;BEL;;;284.00;0.00;0.00;;34.90;30.87;RUBENS;067;Z.67;Zeebrugge;;Y;OPCO;Y;Y;Y;8410017;;FX;;TBB, NO;1200.00;0.00;Metal;;1984-09-17;MFL;1983-01-01;;
BEL030691986;;BEL;;;273.00;0.00;0.00;;34.90;31.50;DE KAPER;069;Z.69;;;Y;OPCQ;N;Y;N;;;FX;;TBB, NO;882.00;0.00;Metal;;1986-11-07;E10;1986-01-01;;
BEL030691995;;BEL;;;386.00;0.00;0.00;;37.78;32.98;ATLANTIS;069;Z.69;;;Y;OPCQ;Y;Y;N;;;FX;;TBB, NO;994.00;0.00;Metal;;1995-07-04;MFL;1995-01-01;2009-12-17;
BEL030692010;;BEL;;;17.00;0.00;0.00;;14.45;14.44;ATLANTIS;069;Z.69;;;Y;OPCQ;Y;Y;N;;;FX;;GNS, LHM;545.00;0.00;Fiber/Plastic;;2010-05-12;MFL;2010-01-01;;2011-10-25
BEL030701985;;BEL;;;70.00;0.00;0.00;;23.77;21.20;JACOB KIEN;071;O.71;;;Y;OPCS;Y;Y;N;;;FX;;TBB, OTB;221.00;0.00;Metal;;1986-01-07;MFL;1985-01-01;;2016-10-15
BEL030721967;;BEL;;;163.00;0.00;0.00;;29.52;25.56;AQUARIUS;072;Z.72;;;Y;OPCT;N;Y;N;;;FX;;TBB, NO;441.00;0.00;Metal;;1968-04-29;E10;1967-01-01;1995-01-17;
BEL030761985;;BEL;;;273.00;0.00;0.00;;34.90;30.87;ZEEJAGER;076;Z.76;;;Y;OPCX;Y;Y;N;;;FX;;TBB, NO;957.00;0.00;Metal;;1985-01-30;MFL;1985-01-01;2012-01-24;
BEL030781983;;BEL;;;274.00;0.00;0.00;;34.90;30.87;VERTROUWEN;078;Z.78;;;Y;OPCZ;Y;Y;N;;;FX;;TBB, NO;957.00;0.00;Metal;;1984-04-03;MFL;1983-01-01;2009-07-22;
