CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
CYP000000074;;CYP;;;4.43;0.00;0.00;;9.52;0.00;KATERINA;LL9892;LL9892;;;N;;N;;;;;FX;;GNS, LHP;61.05;0.00;Wood;;1989-01-13;MFL;;;2016-08-31
CYP000000075;;CYP;;;2.61;0.00;0.00;;8.70;0.00;AYIOS NICOLAOS;LL13220;LL13220;Limassol New Port;;N;;N;N;N;;;FX;;GTR, LLS;24.70;0.00;Wood;;1975-02-04;MFL;;;2025-06-12
CYP000000076;;CYP;;;3.92;0.00;0.00;;9.72;0.00;ROSEMARIE;LL12020;LL12020;Limassol New Port;;N;;N;N;N;;;FX;;GTR, GNS;175.73;0.00;Wood;;1975-06-01;MFL;;;2021-11-30
CYP000000077;;CYP;;;2.62;0.00;0.00;;9.00;0.00;LAMBOUSA;FLL515;FLL515;;;N;;N;;;;;FX;;GTR, GNS;26.48;0.00;Wood;;1975-05-07;MFL;;;2011-09-06
CYP000000078;;CYP;;;2.13;0.00;0.00;;7.25;0.00;PROFITIS ELIAS;LL12799;LL12799;;;N;;N;;;;;FX;;GTR, GNS;22.07;0.00;Wood;;1982-04-21;MFL;;;2015-11-13
CYP000000079;;CYP;;;8.35;0.00;0.00;;10.95;0.00;AYIA MARKELLA;LL13306;LL13306;;;N;;N;;;;;FX;;GTR, GNS;89.52;0.00;Wood;;1983-10-26;MFL;;2013-10-11;
CYP000000080;;CYP;;;2.27;0.00;0.00;;7.68;0.00;ARTEMIS;LL13308;LL13308;;;N;;N;;;;;FX;;GTR, GNS;38.05;0.00;Wood;;1985-05-15;MFL;;;2015-11-12
CYP000000081;;CYP;;;1.33;0.00;0.00;;6.90;0.00;AYIOS RAFAEL;LL13321;LL13321;;;N;;N;;;;;FX;;GTR, LLS;22.07;0.00;Fiber/Plastic;;1986-01-29;MFL;;;2013-07-08
CYP000000082;;CYP;;;2.76;0.00;0.00;;8.15;0.00;ZADA;LL12756;LL12756;Limassol New Port;;N;;N;N;N;;;FX;;GTR, GNS;22.05;0.00;Wood;;1986-01-29;MFL;;;
CYP000000083;;CYP;;;10.86;0.00;0.00;;12.85;0.00;ANNITA;LL13307;LL13307;Limassol New Port;;Y;5BLK3;Y;Y;N;;;FX;;LLD, GTR;105.93;0.00;Wood;;1987-11-10;MFL;;2021-07-11;
CYP000000084;;CYP;;;1.27;0.00;0.00;;6.65;0.00;THESSALONIKI;LL12090;LL12090;;;N;;N;;;;;FX;;GTR, GNS;11.77;0.00;Wood;;1990-09-24;MFL;;2013-09-27;
CYP000000085;;CYP;;;1.52;0.00;0.00;;5.18;0.00;PROFITHS ELIAS;LL12088;LL12088;;;N;;N;N;N;;;FX;;GTR, GNS;14.92;0.00;Fiber/Plastic;;1999-03-17;MFL;;;
CYP000000086;;CYP;;;1.60;0.00;0.00;;6.35;0.00;DANIEL;FP1638;FP1638;;;N;;N;;;;;FX;;GTR, GNS;66.19;18.39;Fiber/Plastic;;1999-09-24;MFL;;;2010-02-17
CYP000000087;;CYP;;;4.67;0.00;0.00;;10.10;0.00;METAXAS;LL8972;LL8972;Limassol New Port;;N;;N;N;N;;;FX;;GNS, LLS;47.79;0.00;Fiber/Plastic;;2001-06-06;MFL;;;
CYP000000088;;CYP;;;1.98;0.00;0.00;;7.47;0.00;ARIADNI;LL8699;LL8699;Limassol New Port;;N;;N;N;N;;;FX;;GTR, LLS;11.94;0.00;Wood;;1987-10-08;MFL;;;
CYP000000089;;CYP;;;1.80;0.00;0.00;;6.10;0.00;KARKOUTIS;LL8846;LL8846;Limassol New Port;;N;;N;N;N;;;FX;;GTR, LLS;13.97;0.00;Wood;;1976-01-26;MFL;;;
CYP000000090;;CYP;;;1.36;0.00;0.00;;7.17;0.00;SOFOULA;LL804;LL804;Limassol New Port;;N;;N;N;N;;;FX;;GNS, GTR;11.03;0.00;Wood;;1973-05-28;MFL;;;
CYP000000091;;CYP;;;5.51;0.00;0.00;;9.93;0.00;MARINA;LL13303;LL13303;;;N;;N;N;N;;;FX;;GNS, GTR;56.27;0.00;Wood;;1973-06-18;MFL;;;
CYP000000092;;CYP;;;1.81;0.00;0.00;;7.50;0.00;STELLAKIS;LL12553;LL12553;Limassol New Port;;N;;N;N;N;;;FX;;GNS, GTR;44.01;0.00;Wood;;1967-06-20;MFL;;;2021-06-07
CYP000000093;;CYP;;;0.89;0.00;0.00;;6.23;0.00;EFTHIVOULOS;LL12054;LL12054;;;N;;N;;;;;FX;;GNS, GTR;21.32;0.00;Wood;;1973-06-18;MFL;;;2016-08-31
CYP000000094;;CYP;;;0.96;0.00;0.00;;5.69;0.00;ELENITSA;LL14197;LL14197;;;N;;N;;;;;FX;;LLS, GNS;4.48;0.00;Wood;;1973-06-18;MFL;;;2013-07-08
CYP000000095;;CYP;;;2.15;0.00;0.00;;8.42;0.00;ELENA;LL12077;LL12077;;;N;;N;N;N;;;FX;;GTR, GNS;52.96;0.00;Wood;;1975-05-12;MFL;;;
CYP000000096;;CYP;;;2.69;0.00;0.00;;8.78;0.00;ELENH;LL12025;LL12025;;;N;;N;N;N;;;FX;;GNS, GTR;51.48;0.00;Wood;;1975-05-25;MFL;;;
CYP000000097;;CYP;;;2.63;0.00;0.00;;8.80;0.00;ARSINOE;LL13656;LL13656;;;N;;N;N;N;;;FX;;GTR, GNS;66.17;0.00;Wood;;1977-04-20;MFL;;;
CYP000000098;;CYP;;;11.15;0.00;0.00;;12.71;0.00;ARSINOI;LL13660;LL13660;Limassol New Port;;Y;5BLP3;Y;Y;N;;;FX;;LLD, LLS;172.00;0.00;Wood;;1976-06-05;MFL;;;
CYP000000099;;CYP;;;0.99;0.00;0.00;;6.29;0.00;ARNAOUTIS;LL940;LL940;Limassol New Port;;N;;N;N;N;;;FX;;GNS, GTR;14.71;0.00;Wood;;1976-12-17;MFL;;;
CYP000000100;;CYP;;;17.76;0.00;0.00;;14.05;0.00;AGIOS GEORGIOS;LL13935;LL13935;Limassol New Port;;Y;5BLQ3;Y;Y;N;;;FX;;FPO, LLD;71.62;0.00;Wood;;1977-09-23;MFL;;;
CYP000000101;;CYP;;;3.73;0.00;0.00;;8.91;0.00;MARIA;LL13209;LL13209;;;N;;N;;;;;FX;;GTR, GNS;60.43;0.00;Wood;;1977-09-23;MFL;;;2015-11-11
CYP000000102;;CYP;;;4.92;0.00;0.00;;10.29;0.00;RIZOKARPASO;LL12033;LL12033;Limassol New Port;;N;;N;N;N;;;FX;;GTR, GNS;62.52;0.00;Wood;;1977-07-10;MFL;;;
CYP000000103;;CYP;;;11.01;0.00;0.00;;11.77;0.00;THETIS;LL12518;LL12518;;;N;;N;N;N;;;FX;;GNS, LLS;112.00;0.00;Wood;;1979-06-30;MFL;;;
CYP000000104;;CYP;;;2.49;0.00;0.00;;8.25;0.00;MARIOS-AGGELA;LL13934;LL13934;Limassol New Port;;N;;N;N;N;;;FX;;GTR, LLS;38.98;0.00;Wood;;1980-05-24;MFL;;;
CYP000000105;;CYP;;;3.36;0.00;0.00;;9.35;0.00;TTAPAS DIVERS;LL12111;LL12111;;;N;;N;N;N;;;FX;;GNS, GTR;52.96;0.00;Wood;;1981-05-20;MFL;;;
CYP000000106;;CYP;;;1.69;0.00;0.00;;7.45;0.00;AMFITRITI;LL13657;LL13657;;;N;;N;N;N;;;FX;;GTR, LLS;32.82;0.00;Wood;;1981-06-15;MFL;;;2020-02-05
CYP000000107;;CYP;;;5.35;0.00;0.00;;9.50;0.00;XRISTINA-PARASKEVAS;LL12018;LL12018;;;N;;N;N;N;;;FX;;GTR, GNS;73.85;0.00;Wood;;1984-10-31;MFL;;;
CYP000000108;;CYP;;;6.50;0.00;0.00;;10.66;0.00;MELANDRINA;LL12661;LL12661;;;N;;N;N;N;;;FX;;GTR, GNS;96.98;0.00;Wood;;1985-05-15;MFL;;;
CYP000000109;;CYP;;;10.00;0.00;0.00;;12.35;11.92;AYIOS PANTELEIMON;FLL1133;FLL1133;;;N;;N;;;;;FX;;LLD, LLS;107.42;0.00;Wood;;1986-11-18;MFL;;2009-11-11;
CYP000000110;;CYP;;;0.81;0.00;0.00;;4.47;0.00;SANTA BARBARA;FP1188;FP1188;;;N;;N;;;;;FX;;GTR, GNS;36.77;0.00;Fiber/Plastic;;1987-06-25;MFL;;;2010-02-17
CYP000000111;;CYP;;;0.70;0.00;0.00;;4.27;0.00;ELENA;FP1190;FP1190;;;N;;N;;;;;FX;;GTR, GNS;5.88;0.00;Fiber/Plastic;;1987-06-24;MFL;;;2004-09-16
CYP000000112;;CYP;;;3.04;0.00;0.00;;7.32;0.00;NICANDROS;FP1262;FP1262;;;N;;N;;;;;FX;;GTR, GNS;17.65;0.00;Wood;;1988-07-22;MFL;;;2010-02-17
CYP000000113;212779000;CYP;;;9.28;9.28;0.00;;12.35;0.00;KOULLA I;711669;711669;Limassol New Port;;Y;5BMD4;Y;Y;Y;;;FX;;LLD, NK;82.06;0.00;Wood;;2004-02-03;MFL;;;
CYP000000114;;CYP;;;4.10;0.00;0.00;;9.55;0.00;MARIOS;LL12667;LL12667;;;N;;N;N;N;;;FX;;GTR, LLS;29.09;0.00;Wood;;1990-05-14;MFL;;;
CYP000000115;;CYP;;;4.13;0.00;0.00;;9.65;0.00;BARBARA;LL4142;LL4142;Limassol New Port;;N;;N;N;N;;;FX;;GTR, GNS;59.00;0.00;Wood;;1990-07-19;MFL;;;
CYP000000116;;CYP;;;3.95;0.00;0.00;;9.21;0.00;CRYSTAL;LL13518;LL13518;Limassol New Port;;N;;N;N;N;;;FX;;LLS, GTR;29.84;11.19;Wood;;1993-08-05;MFL;;;
CYP000000117;;CYP;;;5.61;0.00;0.00;;9.89;0.00;APOSTOLOS ANDREAS;LL12569;LL12569;Limassol New Port;;N;;N;N;N;;;FX;;GTR, GNS;91.01;0.00;Wood;;1994-04-18;MFL;;;
CYP000000118;;CYP;;;2.41;0.00;0.00;;7.65;0.00;AYIOS MINAS;LL12662;LL12662;;;N;;N;;;;;FX;;LLS, GNS;26.11;0.00;Wood;;1994-12-23;MFL;;;2015-11-20
