CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
EST120523153;;EST;;;0.37;0.00;0.00;;4.40;4.22;HMA-061;HMA-061;HMA-061;Kakumäe Sadam;;N;;N;N;N;;;GO;;GNS, FPO, LLS;0.00;0.00;Fiber/Plastic;;1997-12-31;MFL;1997-01-01;;
EST120523154;;EST;;;0.72;0.00;0.00;;5.06;4.86;SSA-965;SSA-965;SSA-965;Turbuneeme;;N;;N;N;N;;;GO;;GNS, LLS, FPO;11.00;0.00;Wood;;2003-12-31;MFL;2003-01-01;;
EST120523155;;EST;;;1.80;0.00;0.00;;6.20;5.95;VLG-765;VLG-765;VLG-765;;;N;;N;N;N;;;GO;;GNS, LLS, FPO;20.00;0.00;Fiber/Plastic;;1985-12-31;MFL;1985-01-01;;2023-05-03
EST120523156;;EST;;;0.36;0.00;0.00;;4.30;4.13;VLG-847;VLG-847;VLG-847;Pringi;;N;;N;N;N;;;GO;;FPO, GNS;4.00;0.00;Fiber/Plastic;;2010-12-31;MFL;2010-01-01;;
EST120524157;;EST;;;0.35;0.00;0.00;;3.85;3.70;HSA-617;HSA-617;HSA-617;Vääna-Jõesuu;;N;;N;N;N;;;GO;;GNS, LLS, FPO;6.00;0.00;Fiber/Plastic;;1998-12-31;MFL;1998-01-01;;
EST120524158;;EST;;;0.42;0.00;0.00;;4.00;3.84;VLF-768;VLF-768;VLF-768;Pirita Sadam;;N;;N;N;N;;;GO;;GNS, NO;0.00;0.00;Fiber/Plastic;;2009-12-31;MFL;2009-01-01;;
EST120524159;;EST;;;0.39;0.00;0.00;;4.36;4.19;ASA-791;ASA-791;ASA-791;Kakumäe Sadam;;N;;N;N;N;;;GO;;GNS, NO;0.00;0.00;Fiber/Plastic;;1990-12-31;MFL;1990-01-01;;
EST120524160;;EST;;;0.36;0.00;0.00;;4.30;4.13;HSA-798;HSA-798;HSA-798;Turbuneeme;;N;;N;N;N;;;GO;;GNS, LLS, FPO;4.00;0.00;Fiber/Plastic;;2004-12-31;MFL;2004-01-01;;
EST120524161;;EST;;;0.47;0.00;0.00;;4.40;4.22;VLC-939;VLC-939;VLC-939;Lohusalu Sadam;;N;;N;N;N;;;GO;;GNS, FPO, LLS;7.50;0.00;Fiber/Plastic;;2006-12-31;MFL;2006-01-01;;
EST120524162;;EST;;;0.33;0.00;0.00;;3.90;3.74;VLB-647;VLB-647;VLB-647;Pedase;;N;;N;N;N;;;WO;;FPO, GNS;11.00;0.00;Fiber/Plastic;;2002-12-31;MFL;2002-01-01;;
EST120524163;;EST;;;0.43;0.00;0.00;;4.15;3.98;HMA-083;HMA-083;HMA-083;Koljunuki Sadam;;N;;N;N;N;;;GO;;FPO, LLS, GNS;9.00;0.00;Fiber/Plastic;;1991-12-31;MFL;1991-01-01;;
EST120524164;;EST;;;0.38;0.00;0.00;;4.36;4.19;HSA-168;HSA-168;HSA-168;Kari;;N;;N;N;N;;;GO;;FPO, LLS, GNS;1.50;0.00;Fiber/Plastic;;1992-12-31;MFL;1992-01-01;;
EST120524165;;EST;;;0.46;0.00;0.00;;4.35;4.18;VLC-840;VLC-840;VLC-840;Leppneeme Sadam;;N;;N;N;N;;;WO;;GNS, FPO;0.00;0.00;Fiber/Plastic;;2006-12-31;MFL;2006-01-01;;
