CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
LTU000000068;;LTU;;;74.00;0.00;0.00;;25.23;22.10;LBB - 6932;182;KL 182;Klaipeda;;Y;LYMZ;Y;N;N;;;FX;;GNS, LLS;132.00;44.00;Metal;;1969-12-31;MFL;1968-12-31;2005-04-20;
LTU000000069;277189000;LTU;;;117.00;0.00;0.00;;25.50;0.00;694;377;KL 377;Klaipeda;;Y;LYJB;Y;Y;Y;8722496;;FX;;OTB, OTM;220.00;38.00;Metal;;1986-12-30;MFL;1985-12-31;;
LTU000000070;;LTU;;;38.21;0.00;0.00;;16.50;15.70;PTB - 6918;P -142;KL P - 142;Klaipeda;;Y;LYLQ;Y;N;N;;;FX;;GNS, OTB;110.00;1.20;Metal;;1955-12-30;MFL;1954-12-31;2005-02-04;
LTU000000071;;LTU;;;38.21;0.00;0.00;;16.50;15.70;PILENAS;P -268;KL P - 268;Klaipeda;;Y;LYQE;Y;N;N;;;FX;;GNS, OTB;110.00;1.20;Metal;;1954-12-31;MFL;1953-12-31;2005-02-04;
LTU000000072;;LTU;;;104.00;0.00;0.00;;26.50;22.90;137;065;KL 065;Klaipeda;;Y;LYEM;Y;N;N;;;FX;;OTB, NK;165.00;29.40;Metal;;1984-12-31;MFL;1983-12-31;2007-09-20;
LTU000000073;277222000;LTU;;;74.00;0.00;0.00;;25.23;0.00;LBB - 6931;476;KL 476;Klaipeda;;Y;LYNV;Y;Y;Y;;;FX;;GNS, OTB;132.00;27.00;Metal;;1969-03-11;MFL;1967-12-31;2022-05-18;
LTU000000075;277221000;LTU;;;77.00;0.00;0.00;;26.20;24.60;104;554;KL 554;Klaipeda;;Y;LYLV;Y;Y;Y;;;FX;;GNS, OTB;165.00;43.00;Metal;;1977-06-15;MFL;1976-01-01;;
LTU000000076;;LTU;;;74.00;0.00;0.00;;26.20;24.60;103;548;KL 548;Klaipeda;;Y;LYKI;Y;Y;N;;;FX;;GNS, NK;165.00;43.00;Metal;;1979-06-19;MFL;1978-01-01;2023-09-22;
LTU000000077;;LTU;;;118.00;0.00;0.00;;25.45;0.00;FREISA;519;KL 519;Klaipeda;;Y;LYOK;Y;N;N;;;FX;;OTB, OTM;221.00;25.20;Metal;;1972-12-29;MFL;1971-12-31;2013-12-05;
LTU000000078;;LTU;;;74.00;0.00;0.00;;26.20;24.60;BUTINGE;184;KL 184;Klaipeda;;Y;LYNU;Y;N;N;;;FX;;GNS, NK;165.00;26.20;Metal;;1971-12-31;MFL;1970-12-31;2007-10-11;
LTU000000079;277217000;LTU;;;117.00;0.00;0.00;;25.50;22.00;652;366;KL 366;Klaipeda;;Y;LYLM;Y;Y;Y;8138982;;FX;;OTB, OTM;221.00;24.00;Metal;;1984-03-11;MFL;1982-12-31;;
LTU000000080;;LTU;;;76.00;0.00;0.00;;27.10;24.60;LEON;P - 263;KL P - 263;Klaipeda;;Y;LYNS;Y;N;N;;;FX;;GNS, OTB;165.00;29.40;Metal;;1971-05-10;MFL;1970-12-31;2005-03-10;
LTU000000081;;LTU;;;72.00;0.00;0.00;;25.23;0.00;ERLA;686;KL 686;Klaipeda;;Y;LYOF;Y;N;N;;;FX;;GNS, OTB;132.00;29.40;Metal;;1965-12-31;MFL;1964-12-31;2005-04-28;
LTU000000082;;LTU;;;22.37;0.00;0.00;;14.60;0.00;KOPGALIS;P - 362;KL P - 362;Klaipeda;;N;;N;N;N;;;FX;;GNS, GND;110.00;0.00;Metal;;1978-12-31;MFL;1978-01-01;;
LTU000000084;;LTU;;;74.00;0.00;0.00;;25.23;22.00;KRAPA;670;KL 670;Klaipeda;;Y;LYOG;Y;N;N;;;FX;;OTB, OTM;166.00;25.00;Metal;;1971-12-31;MFL;1970-12-31;2009-06-12;
LTU000000085;;LTU;;;120.00;0.00;0.00;;25.40;0.00;PALANGA;866;KL 866;Klaipeda;;Y;LYAQ;Y;N;N;;;FX;;OTM, OTB;221.00;16.00;Metal;;1978-12-29;MFL;1977-12-31;;2014-09-05
LTU000000086;;LTU;;;58.60;0.00;0.00;;20.86;18.00;VILTIS;278 - P;KL 278 - P;Klaipeda;;Y;LYMT;Y;N;N;;;FX;;GNS, LLS;132.00;30.00;Metal;;1967-12-31;MFL;1966-12-31;2005-02-04;
LTU000000087;;LTU;;;74.00;0.00;0.00;;25.23;22.00;LBB - 6929;714;KL 714;Klaipeda;;Y;LYMS;Y;N;N;;;FX;;OTB, GNS;165.00;30.00;Metal;;1970-12-31;MFL;1969-12-31;;2008-11-28
LTU000000088;;LTU;;;76.00;0.00;0.00;;27.10;24.70;AUDRU;P 266;KL P 266;Klaipeda;;Y;LYQP;Y;N;N;;;FX;;OTB, OTM;166.00;19.00;Metal;;1973-12-31;MFL;1972-12-31;2004-09-14;
LTU000000089;;LTU;;;876.00;0.00;0.00;;44.91;42.00;POLARTRAL;699;KL 699;Klaipeda;;Y;LYQW;Y;N;N;;;FX;;OTB, NK;2208.00;177.00;Metal;;1980-09-26;MFL;1979-12-31;;
LTU000000090;277186000;LTU;;;117.00;0.00;0.00;;25.50;0.00;LBB - 1100;505;KL 505;Klaipeda;;Y;LYMX;N;Y;Y;8722733;;FX;;OTB, OTM;220.00;32.00;Metal;;1985-12-30;MFL;1984-12-31;2021-11-08;
LTU000000091;277185000;LTU;;;117.00;0.00;0.00;;25.50;0.00;LBB - 1124;506;KL 506;Klaipeda;;Y;LYBO;N;Y;Y;8729298;;FX;;OTB, OTM;220.00;32.00;Metal;;1989-12-28;MFL;1989-01-01;;
LTU000000092;;LTU;;;20.11;0.00;0.00;;14.60;0.00;ESERYS;P-261;KL P-261;Klaipeda;;N;;N;N;N;;;FX;;GNS, NK;110.00;0.00;Metal;;1979-12-31;MFL;1978-12-31;2005-05-10;
LTU000000093;;LTU;;;0.93;0.00;0.00;;6.00;0.00;N 1210;N 1210;N 1210;Neringa;;N;;N;N;N;;;FX;;GNS, NK;22.80;0.00;Wood;;2000-06-28;MFL;1999-12-31;;2008-02-05
LTU000000094;;LTU;;;0.64;0.00;0.00;;6.00;0.00;N 752;N 752;N 752;Neringa;;N;;N;N;N;;;FX;;GNS, FPO;0.00;0.00;Wood;;1997-08-11;MFL;1996-12-31;;2013-09-09
LTU000000095;;LTU;;;0.90;0.00;0.00;;4.90;0.00;LT-P-921;LT-P-921;LT-P-921;Klaipeda;;N;;N;N;N;;;FX;;GNS, FPO;18.58;0.00;Fiber/Plastic;;1987-12-30;MFL;1987-01-01;;
LTU000000096;;LTU;;;1.26;0.00;0.00;;5.75;0.00;KL 4429;KL 4429;KL 4429;Klaipeda;;N;;N;N;N;;;FX;;GNS, LLS;18.40;0.00;Metal;;1983-12-30;MFL;1982-12-31;2010-08-23;
LTU000000097;;LTU;;;0.37;0.00;0.00;;4.00;0.00;334 N;334 N;334 N;Neringa;;N;;N;N;N;;;FX;;GNS, FPO;22.08;0.00;Wood;;1997-12-31;MFL;1996-12-31;;2011-02-02
LTU000000098;;LTU;;;0.62;0.00;0.00;;4.69;0.00;KL 1811;KL 1811;KL 1811;Klaipeda;;N;;N;N;N;;;FX;;GNS, FPO;58.88;0.00;Metal;;1982-12-31;MFL;1982-01-01;;
LTU000000099;;LTU;;;5.01;0.00;0.00;;10.40;0.00;LT-P-897;LT-P-897;LT-P-897;Klaipeda;;N;;N;N;N;;;FX;;GNS, FPO;52.00;0.00;Metal;;1978-12-28;MFL;1978-01-01;;
LTU000000100;;LTU;;;6.06;0.00;0.00;;10.70;0.00;KL 1156;KL 1156;KL 1156;Klaipeda;;N;;N;N;N;;;FX;;GNS, LLS;47.84;0.00;Metal;;1970-12-31;MFL;1969-12-31;;2011-02-02
