CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
SWE000005804;;SWE;;;0.66;0.00;0.00;;5.60;0.00;No name;SFC2028;NRG144;Jonsberg;;Y;SFC2028;N;Y;N;;;FX;;FPO, GNS;11.03;0.00;Fiber/Plastic;;1989-02-06;MFL;1979-01-01;;2020-12-18
SWE000005806;;SWE;;;4.73;0.00;0.00;;8.37;0.00;MARITHA;SFC2030;KN75;Ronneby;;Y;SFC2030;N;Y;N;;;FX;;GNS, GND;44.12;0.00;Metal;;1992-04-29;4M1;1988-01-01;;
SWE000005807;;SWE;;;0.39;0.00;0.00;;5.40;0.00;No name;SFC2031;KR170;Vållö;;Y;SFC2031;N;Y;N;;;FX;;FPO, NO;16.91;0.00;Fiber/Plastic;;1989-02-14;MFL;1979-01-01;;2013-05-13
SWE000005808;;SWE;;;1.10;0.00;0.00;;5.60;0.00;No name;SFC2032;NRG145;Arkösund;;Y;SFC2032;N;Y;N;;;FX;;FPO;29.41;0.00;Fiber/Plastic;;1989-02-14;MFL;1981-01-01;;2016-06-30
SWE000005810;;SWE;;;0.78;0.00;0.00;;4.95;0.00;No name;SFC2034;VG120;Bua;;Y;SFC2034;N;Y;N;;;FX;;LHP, GND;18.38;0.00;Fiber/Plastic;;1989-02-13;MFL;1985-01-01;;
SWE000005811;;SWE;;;0.64;0.00;0.00;;5.90;0.00;No name;SFC2038;KR171;Kårehamn;;Y;SFC2038;N;Y;N;;;FX;;FPO;14.71;0.00;Wood;;1989-02-14;MFL;1960-01-01;;2014-07-10
SWE000005812;;SWE;;;0.33;0.00;0.00;;6.00;0.00;No name;SFC2039;ÅS33;Åhus;;Y;SFC2039;N;Y;N;;;FX;;FPO, NO;11.03;0.00;Fiber/Plastic;;1989-02-13;MFL;1978-01-01;;
SWE000005813;;SWE;;;1.64;0.00;0.00;;7.40;0.00;No name;SFC2040;HL28;Mellanfjärden;;Y;SFC2040;N;Y;N;;;FX;;GNS, GND;16.91;0.00;Wood;;1989-02-14;4M1;1973-01-01;;1999-01-03
SWE000005815;;SWE;;;0.88;0.00;0.00;;6.20;0.00;No name;SFC2042;NG58;Sand;;Y;SFC2042;N;Y;N;;;FX;;GNS;7.35;0.00;Fiber/Plastic;;1989-02-13;MFL;1979-01-01;;
SWE000005817;;SWE;;;3.37;0.00;0.00;;7.80;0.00;FALKEN;SFC2045;VG105;Bua;;Y;SFC2045;N;Y;N;;;FX;;LTL, FPO;44.12;0.00;Fiber/Plastic;;1989-02-16;MFL;1984-01-01;;2011-02-24
SWE000005822;;SWE;;;2.22;0.00;0.00;;7.50;0.00;IDA;SFC2051;SD727;Gullnäsholmen;;Y;SFC2051;N;Y;N;;;FX;;FPO, LTL;58.84;0.00;Fiber/Plastic;;1989-02-27;MFL;1986-01-01;;2013-07-23
SWE000005823;;SWE;;;4.48;0.00;0.00;;9.00;0.00;SARVIL;SFC2052;HA131;Nikkala;;Y;SFC2052;N;Y;N;;;FX;;FPO;128.68;0.00;Wood;;1989-03-03;MFL;1973-01-01;;2003-12-10
SWE000005826;;SWE;;;1.33;0.00;0.00;;5.45;0.00;KLARA;SFC2055;NRG146;St Källskär;;Y;SFC2055;N;Y;N;;;FX;;FPO;15.45;0.00;Fiber/Plastic;;1989-03-03;MFL;1978-01-01;;2020-04-18
SWE000005828;;SWE;;;0.28;0.00;0.00;;5.60;0.00;No name;SFC2057;SIN121;Örnahusen;;Y;SFC2057;N;Y;N;;;FX;;FPO, GNS;18.38;0.00;Wood;;1989-03-03;MFL;1940-01-01;;2019-05-04
