Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
SVN;SVN000000072;;MOD;2015-05-22;2100-12-31;35-PI;35-PI;35-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;4.33;0.00;0.89;0.00;0.00;3.31;0.00;3;2002-10-24;MFL;;;;
SVN;SVN000000073;;MOD;2018-06-22;2100-12-31;36-PI;36-PI;36-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;5.90;0.00;1.43;0.00;0.00;29.50;0.00;3;2002-09-06;MFL;;;;
SVN;SVN000000074;;MOD;2015-03-03;2100-12-31;37-PI;37-PI;37-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;4.50;0.00;1.09;0.00;0.00;7.28;0.00;3;2003-05-07;MFL;;;;
SVN;SVN000000075;;RET;2018-04-20;2018-04-20;38-PI;38-PI;38-PI;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;4.50;0.00;0.64;0.00;0.00;2.94;0.00;3;2003-05-09;MFL;;;PA;
SVN;SVN000000076;;MOD;2019-05-22;2100-12-31;39-PI;39-PI;39-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;4.50;0.00;1.09;0.00;0.00;25.66;0.00;3;2003-06-02;MFL;;;;
SVN;SVN000000077;;MOD;2017-05-11;2100-12-31;40-PI;40-PI;40-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;4.50;0.00;0.83;0.00;0.00;6.61;0.00;3;2002-09-09;MFL;;;;
SVN;SVN000000078;;MOD;2012-09-26;2100-12-31;41-PI;41-PI;41-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;5.08;0.00;1.50;0.00;0.00;7.28;0.00;1;2003-07-11;MFL;;;;
SVN;SVN000000079;;DES;2012-12-14;2012-12-14;77-IZ;77-IZ;Alba;SIIZO;Izola;;N;N;N;N;Y;N;;FX;OTB;NO;;;;;12.00;0.00;14.82;0.00;0.00;188.00;0.00;4;2003-07-18;MFL;;;AC;
SVN;SVN000000080;;MOD;2017-10-17;2100-12-31;43-PI;43-PI;43-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;5.60;0.00;0.90;0.00;0.00;20.85;0.00;1;2003-08-04;MFL;;;;
SVN;SVN000000081;;MOD;2022-04-08;2100-12-31;90-PI;90-PI;90-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;5.50;0.00;1.86;0.00;0.00;12.86;0.00;1;2014-11-20;MFL;;;;
