Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
BGR;BGR002430065;;MOD;2018-02-20;2100-12-31;681;ЦР 681;НАКИ;BGTRV;Tsarevo;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.97;0.00;1.63;0.00;0.00;14.71;0.00;1;1988-03-22;MFL;;;PA;1988-01-01
BGR;BGR002430068;;RET;2012-02-14;2012-02-14;068;ПР068;ПР 068;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHM;;;;;6.30;0.00;0.94;0.00;0.00;7.36;0.00;1;1988-03-24;MFL;;;PA;1988-01-01
BGR;BGR002430069;;MOD;2017-12-31;2100-12-31;069;ПР069;УРДОВИЗА;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;7.20;0.00;1.96;0.00;0.00;22.07;0.00;3;1995-01-24;MFL;;;PA;1977-01-01
BGR;BGR002430073;;RET;2013-04-02;2013-04-02;073;ПР073;ПР 073;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHM;;;;;6.70;0.00;1.26;0.00;0.00;40.45;0.00;1;1988-03-24;MFL;;;PA;1988-01-01
BGR;BGR002430074;;RET;2013-04-02;2013-04-02;074;ПР074;Пр074;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHM;;;;;6.60;0.00;0.89;0.00;0.00;11.03;0.00;3;1995-03-21;MFL;;;PA;1995-01-01
BGR;BGR002430079;;RET;2009-06-19;2009-06-19;079;ПР079;ПР079;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;GNS;;;;;4.80;0.00;0.74;0.00;0.00;5.88;0.00;3;1995-10-31;MFL;;;PA;1995-01-01
BGR;BGR002430081;;MOD;2017-12-31;2100-12-31;8034;ВН 8034;ВН 8034;BGVAR;Varna;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;5.80;0.00;1.05;0.00;0.00;8.09;0.00;3;1997-11-29;MFL;;;PA;1997-01-01
BGR;BGR002430083;;RET;2016-03-29;2016-03-29;8510;ВН8510;ВН8510;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.65;0.00;1.01;0.00;0.00;51.49;0.00;1;1997-04-18;MFL;;;PA;1997-01-01
BGR;BGR002430084;;RET;2024-03-26;2024-03-26;084;ПР084;ЖИВКО;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;LHP;NO;;;;;6.54;0.00;1.22;0.00;0.00;33.10;0.00;1;1988-03-25;MFL;;;PA;1988-01-01
BGR;BGR002430086;;RET;2020-08-14;2020-08-14;086;ПР 086;МИРАЖ;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;7.40;0.00;1.65;0.00;0.00;29.42;0.00;3;2005-03-14;MFL;;;PA;2005-01-01
BGR;BGR002430096;;DES;2015-10-26;2015-10-26;096;ПР096;ПР096;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.20;0.00;0.96;0.00;0.00;13.97;0.00;1;1997-07-01;MFL;;;PA;1988-01-01
BGR;BGR002430101;;RET;2009-06-19;2009-06-19;101;ПР101;МИКС;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;GNS;;;;;4.60;0.00;0.98;0.00;0.00;13.24;0.00;3;1988-09-21;MFL;;;PA;1988-01-01
BGR;BGR002430103;;RET;2013-04-02;2013-04-02;103;ПР103;ПР103;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;GNS;;;;;6.50;0.00;1.03;0.00;0.00;7.36;0.00;1;1988-03-28;MFL;;;PA;1988-01-01
BGR;BGR002430104;;MOD;2018-06-06;2100-12-31;104;ПР104;КЕЙТ;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;4.60;0.00;0.66;0.00;0.00;5.88;0.00;3;1996-12-16;MFL;;;PA;1996-01-01
BGR;BGR002430105;;MOD;2018-05-31;2100-12-31;957;СЗ 957;СЗ 957;BGSOZ;Sozopol;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.20;0.00;0.97;0.00;0.00;5.52;0.00;1;1990-05-22;MFL;;;PA;1990-01-01
BGR;BGR002430107;;MOD;2025-06-13;2100-12-31;ЦР 640;ЦР 640;ВАНЕСА;BGTRV;Tsarevo;;N;Y;N;N;Y;N;;FX;GNS;LHP;;;;;7.40;0.00;2.07;0.00;0.00;11.77;0.00;1;1992-07-31;MFL;;;PA;1992-01-01
BGR;BGR002430108;;MOD;2018-01-26;2100-12-31;108;ПР108;ЧАКАЛА;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.80;0.00;1.16;0.00;0.00;22.07;0.00;1;1988-03-29;MFL;;;PA;1988-01-01
BGR;BGR002430111;;DES;2025-04-29;2025-04-29;6069;ШБ 6069;ШБ 6069;BGSHA;Shabla;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;7.20;0.00;2.28;0.00;0.00;5.00;0.00;3;1990-07-11;MFL;;;AC;1990-01-01
BGR;BGR002430112;;MOD;2024-12-23;2100-12-31;112;ПР 112;ПР 112;BGPRI;Primorsko;;N;Y;N;N;Y;N;;FX;MIS;MIS;;;;;7.00;0.00;1.61;0.00;0.00;14.71;0.00;1;1988-03-22;MFL;;;PA;1988-01-01
BGR;BGR002430117;;RET;2022-06-07;2022-06-07;117;ПР117;ПР 117;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;4.60;0.00;0.64;0.00;0.00;7.36;0.00;3;1998-10-07;MFL;;;PA;1988-01-01
BGR;BGR002430118;;RET;2018-05-28;2018-05-28;118;ПР118;ПР 118;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;4.80;0.00;0.68;0.00;0.00;5.88;0.00;3;1989-03-22;MFL;;;PA;1989-01-01
BGR;BGR002430120;;RET;2021-03-29;2021-03-29;120;Пр120;Пр120;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.50;0.00;1.08;0.00;0.00;25.74;0.00;1;2002-04-28;MFL;;;PA;1992-01-01
BGR;BGR002430121;;RET;2016-01-13;2016-01-13;121;ПР121;КАСАНДРА;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.80;0.00;1.13;0.00;0.00;29.42;0.00;1;1991-01-14;MFL;;;PA;1991-01-01
BGR;BGR002430123;;RET;2020-07-22;2020-07-22;8577;ВН 8577;СКИТНИК;BGVAR;Varna;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.82;0.00;1.17;0.00;0.00;51.49;0.00;1;1988-03-29;MFL;;;PA;1988-01-01
BGR;BGR002430126;;RET;2010-01-07;2010-01-07;126;ПР126;Астория;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;GNS;;;;;7.30;0.00;1.84;0.00;0.00;21.33;0.00;1;1994-04-12;MFL;;;PA;1994-01-01
