Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
FRA;BEL015542000;8740814;MOD;2025-08-26;2100-12-31;934711;LO934711;ROUANEZ AN ARVOR;FRLRT;Lorient;FJZW;Y;Y;Y;Y;N;Y;228099900;FX;GNS;FPO;;;;;21.53;21.00;133.00;0.00;0.00;331.00;0.00;6;2018-05-18;MFL;;;;2000-01-01
FRA;DNK000045520;9867815;MOD;2025-01-29;2100-12-31;938270;GV938270;ASTRID;FRGVC;Guilvinec;FMUK;Y;Y;Y;Y;N;Y;228436900;FX;OTT;OTB;;;;;23.95;21.00;209.00;0.00;0.00;634.00;0.00;2;2022-09-13;MFL;;;;2019-01-01
FRA;ESP000022941;9108013;MOD;2021-10-04;2100-12-31;932998;BA932998;PLAYA DE TUYA;FRBAY;Bayonne;FIUW;Y;Y;Y;Y;;Y;228067700;FX;OTB;NO;;;;;33.50;33.00;279.00;0.00;0.00;707.00;0.00;2;2015-08-06;MFL;;;;1994-01-01
FRA;ESP000022972;9103257;MOD;2023-11-08;2100-12-31;922721;BA922721;RIO DA BOUZA;FRBAY;Bayonne;FFZU;Y;Y;Y;Y;N;Y;228004700;FX;OTB;NO;;;;;30.47;30.00;250.00;178.47;0.00;588.00;0.00;2;2011-03-22;MFL;;;;1995-01-01
FRA;ESP000022984;9108025;MOD;2024-09-03;2100-12-31;929520;BA929520;FERREIRA MARTINEZ;FRBAY;Bayonne;FLTR;Y;Y;Y;Y;N;Y;228349800;FX;OTB;NO;;;;;28.99;25.00;227.00;158.60;0.00;570.00;0.00;4;2010-07-02;MFL;;;;1994-01-01
FRA;ESP000023157;9105712;MOD;2025-09-12;2100-12-31;930430;BA930430;FARPESCA;FRBAY;Bayonne;FHZJ;Y;Y;Y;Y;N;Y;228015700;FX;OTB;NO;;;;;33.09;30.00;305.00;196.90;0.00;810.00;0.00;2;2011-09-28;MFL;;;;1996-01-01
FRA;ESP000023252;9105724;MOD;2022-08-29;2100-12-31;938261;BA938261;LAREDO;FRBAY;Bayonne;FMUJ;Y;Y;Y;N;;Y;228436800;FX;OTB;NO;;;;;36.30;34.00;315.00;0.00;0.00;734.00;0.00;2;2022-07-21;MFL;;;;1995-01-01
FRA;ESP000023601;9160645;MOD;2025-07-21;2100-12-31;931195;BA931195;MARIA VIDAL;FRBAY;Bayonne;FIFF;Y;Y;Y;Y;N;Y;228031700;FX;LLS;LLD;;;;;24.82;24.05;244.00;113.29;0.00;588.00;0.00;2;2012-11-15;MFL;;;;1997-01-01
FRA;ESP000023933;9187291;MOD;2022-06-23;2100-12-31;930501;BA930501;FARO PICAMILLO;FRBAY;Bayonne;FICU;Y;Y;Y;Y;;Y;226045000;FX;OTB;NO;;;;;32.00;29.36;298.00;191.34;0.00;588.00;0.00;2;2012-02-23;MFL;;;;1998-01-01
FRA;ESP000024117;9194189;MOD;2024-07-17;2100-12-31;935990;BA935990;PUENTEAREAS UNO;FRBAY;Bayonne;FLXH;Y;Y;Y;Y;N;Y;228378700;FX;OTB;OTM;;;;;36.00;31.76;340.00;0.00;0.00;720.00;0.00;2;2019-07-19;MFL;;;;1999-01-01
FRA;ESP000024436;9166091;MOD;2023-07-27;2100-12-31;936938;BA936938;GURE AMETZA II;FRBAY;Bayonne;FMQJ;Y;Y;Y;Y;N;Y;228413900;FX;LLS;GNS;;;;;34.00;25.00;393.00;0.00;0.00;646.00;0.00;2;2021-05-28;MFL;;;;1999-01-01
FRA;ESP000024554;8962503;MOD;2023-11-13;2100-12-31;930590;BA930590;PEDRA BLANCA II;FRBAY;Bayonne;FIDD;Y;Y;Y;Y;N;Y;228020900;FX;OTB;NO;;;;;29.38;25.00;295.00;168.33;0.00;688.00;0.00;2;2012-01-27;MFL;;;;2000-01-01
FRA;ESP000024588;9221542;MOD;2023-12-05;2100-12-31;932355;LO932355;ARGELES;FRLRT;Lorient;FIOI;Y;Y;Y;Y;N;Y;228048600;FX;OTB;NO;;;;;33.60;33.00;393.00;211.81;0.00;954.00;0.00;2;2014-11-18;MFL;;;;2000-01-01
FRA;ESP000024806;9218739;EXP;2020-05-19;2020-05-19;929795;BA929795;KIRRIXKI;BA;United Kingdom;FFZX;Y;N;Y;Y;;Y;228005600;TO;OTB;NO;;;;;37.25;30.00;361.00;273.81;0.00;1080.00;0.00;2;2011-03-30;MFL;ESP;EX;PA;2000-01-01
FRA;ESP000024939;2844096;MOD;2025-07-04;2100-12-31;939852;AJ939852;ANDRE JOLY;FRAJA;Ajaccio;;N;Y;Y;N;N;N;;FX;TB;OTB;;;;;17.95;14.98;29.34;0.00;0.00;243.00;0.00;3;2025-02-06;MFL;;;;2001-01-01
FRA;ESP000024996;8968519;MOD;2023-04-19;2100-12-31;930703;BA930703;RADOCHE TERCERO;FRBAY;Bayonne;FIDH;Y;Y;Y;Y;N;Y;228021800;FX;OTB;NO;;;;;30.43;25.00;311.00;177.43;0.00;888.00;0.00;2;2012-03-12;MFL;;;;2001-01-01
FRA;ESP000025109;9247156;MOD;2024-07-24;2100-12-31;932152;BA932152;PUNTA VIXIA;FRBAY;Bayonne;FIKF;Y;Y;Y;Y;N;Y;227275010;FX;OTB;OTM;;;;;36.00;31.94;324.00;209.68;0.00;717.00;0.00;2;2014-03-13;MFL;;;;2001-01-01
FRA;ESP000025300;8731019;MOD;2025-08-29;2100-12-31;931194;BA931194;MAR DE FLORES;FRBAY;Bayonne;FIFK;Y;Y;Y;Y;N;Y;227209970;FX;GNS;NO;;;;;31.00;25.00;274.00;160.17;0.00;701.00;0.00;2;2013-01-08;MFL;;;;2002-01-01
FRA;ESP000025741;9282637;MOD;2024-07-17;2100-12-31;932029;BA932029;PEPE BARREIRO;FRBAY;Bayonne;FIJO;Y;Y;Y;Y;N;Y;228043800;FX;OTB;NO;;;;;37.25;37.00;391.00;0.00;0.00;882.00;0.00;2;2014-06-16;MFL;;;;2014-01-01
FRA;ESP000025775;8731825;MOD;2025-08-05;2100-12-31;933825;LO933825;MARIA LEONOR;FRLRT;Lorient;FJVW;Y;Y;Y;Y;N;Y;228082600;FX;LLS;GNS;;;;;29.00;1.00;235.50;0.00;0.00;549.00;0.00;2;2016-10-17;MFL;;;;2016-01-01
FRA;ESP000025819;9282651;MOD;2025-08-26;2100-12-31;938393;BA938393;MAR MARES;FRBAY;Bayonne;FMUN;Y;Y;Y;Y;N;Y;228437700;FX;OTB;NO;;;;;38.50;32.00;410.00;0.00;0.00;709.00;0.00;2;2022-10-05;MFL;;;;2003-01-01
FRA;ESP000025951;;MOD;2025-03-03;2100-12-31;931385;CC931385;LE MARCO II;FRCOC;Concarneau;FAB7769;Y;Y;Y;Y;N;Y;227237790;FX;GNS;LLS;;;;;13.30;13.00;14.35;30.95;0.00;153.00;0.00;6;2017-06-12;MFL;;;;2004-01-01
FRA;ESP000026787;9095333;MOD;2025-07-09;2100-12-31;930106;BA930106;BIKAIN;FRBAY;Bayonne;FICM;Y;Y;Y;Y;N;Y;228019600;FX;OTB;NO;;;;;31.40;27.00;285.00;120.02;0.00;723.00;0.00;2;2011-05-12;MFL;;;;2000-01-01
FRA;ESP000027166;;MOD;2024-12-10;2100-12-31;933069;ST933069;AARON;FRSET;Sète;FITY;Y;Y;Y;Y;N;Y;228065800;TO;OTM;OTB;;;;;24.99;22.45;57.61;0.00;0.00;298.00;0.00;6;2015-06-23;MFL;;;;2007-01-01
FRA;FRA000101717;;DES;2001-04-02;2001-04-02;101717;CN 101717;QUEEN SEA II;CN;United Kingdom;FT7315;Y;Y;N;;;;;FX;OTB;NO;;;;;9.25;0.00;0.00;7.94;0.00;148.00;0.00;;1975-07-30;4F2;;;AC;
FRA;FRA000101871;;DES;1991-11-26;1991-11-26;101871;BL 101871;AQUILON;BL;United Kingdom;FS9091;Y;Y;N;;;;;FX;NK;NO;;;;;12.00;0.00;0.00;20.11;0.00;110.00;0.00;;1975-07-30;A20;;;PA;
FRA;FRA000101940;;RET;2004-06-16;2004-06-16;101940;BL 101940;LOUIS EVRARD;BL;United Kingdom;FNKL;Y;Y;N;;;;;FX;OTB;OTM;;;;;54.25;49.99;851.00;596.00;0.00;1575.00;0.00;2;1975-07-30;MFL;;;PA;1973-01-01
FRA;FRA000101941;;EXP;1989-03-06;1989-03-06;101941;LS 101941;SYLVIE LYDIE;LS;;FSNO;Y;Y;N;;;;;FX;NK;NO;;;;;21.00;0.00;0.00;48.00;0.00;345.00;0.00;;1978-08-30;A30;IRL;EX;PA;
FRA;FRA000101970;;EXP;2000-11-30;2000-11-30;101970;BL 101970;MARGAT;BL;United Kingdom;FNKR;Y;Y;N;;;;;FX;OTB;OTM;;;;;54.25;0.00;790.00;595.00;0.00;1472.00;0.00;;1975-08-01;4F3;NAM;EX;PA;
FRA;FRA000101987;;EXP;2001-04-11;2001-04-11;101987;BL 101987;SACRE COEUR DE JESUS;BL;United Kingdom;FSVS;Y;Y;N;;;;;FX;OTB;OTM;;;;;20.45;0.00;0.00;49.88;0.00;346.00;0.00;;1975-08-01;4F2;COG;EX;PA;
FRA;FRA000101988;;DES;1995-04-07;1995-04-07;101988;BL 101988;GLORIEUSE ESPERANCE;BL;United Kingdom;FHPP;Y;Y;N;;;;;FX;NK;NO;;;;;20.45;0.00;0.00;49.88;0.00;442.00;0.00;;1975-08-01;A11;;;AC;
FRA;FRA000101991;;RET;2003-03-24;2003-03-24;101991;LR 101991;LE SIONNAIS;LR;United Kingdom;FHMT;Y;Y;N;;;;;FX;PTM;OTM;;;;;20.82;18.06;103.00;49.78;0.00;312.00;0.00;2;1975-07-30;MFL;;;PA;1965-01-01
FRA;FRA000101994;;RET;1992-05-26;1992-05-26;101994;BL 101994;FRANCIS DANIEL;BL;United Kingdom;FSUG;Y;Y;N;;;;;FX;NK;NO;;;;;18.50;0.00;0.00;48.80;0.00;305.00;0.00;;1975-07-31;A11;;;PA;
FRA;FRA000101995;;DES;2004-06-10;2004-06-10;101995;DP 101995;ECAMIAS;DP;;FSUH;Y;Y;N;;;;;FX;DRB;OTB;;;;;18.50;16.98;69.68;48.80;0.00;305.00;0.00;1;1975-07-31;MFL;;;AC;1973-01-01
FRA;FRA000102900;;RET;1989-04-21;1989-04-21;102900;BL 102900;PATRICK ALAIN;BL;United Kingdom;;N;Y;N;;;;;FX;NK;NO;;;;;7.44;0.00;0.00;6.00;0.00;30.00;0.00;;1975-10-15;A10;;;PA;
FRA;FRA000102906;;DES;1995-12-27;1995-12-27;102906;CN 102906;L'IMPREVU;CN;United Kingdom;FS7156;Y;Y;N;;;;;FX;NK;NO;;;;;12.21;0.00;0.00;20.78;0.00;157.00;0.00;;1975-10-02;A11;;;AC;
FRA;FRA000102916;;DES;1994-09-29;1994-09-29;102916;BL 102916;ULRICH;BL;United Kingdom;FP4547;Y;Y;N;;;;;FX;NK;NO;;;;;9.45;0.00;0.00;9.05;0.00;88.00;0.00;1;1975-10-15;A11;;;AC;1973-01-01
FRA;FRA000102919;;DES;1991-09-20;1991-09-20;102919;CH 102919;SEIGNEUR;CH;United Kingdom;FU5540;Y;Y;N;;;;;FX;NK;NO;;;;;14.50;0.00;0.00;28.61;0.00;158.00;0.00;;1975-10-15;A20;;;PA;
FRA;FRA000102938;;DES;1999-03-14;1999-03-14;102938;DP 102938;GARRY LAURE;DP;;FS9072;Y;Y;N;;;;;FX;OTB;NO;;;;;10.63;0.00;0.00;14.69;0.00;74.00;0.00;;1975-10-15;4F2;;;PA;
FRA;FRA000103047;;DES;2001-05-17;2001-05-17;103047;BA 103047;POTTERO-SEMEAK;BA;United Kingdom;FZFQ;Y;Y;N;;;;;FX;OTB;PTB;;;;;20.50;19.10;63.00;49.09;0.00;316.00;0.00;;1975-10-15;4F2;;;AC;
FRA;FRA000103058;;RET;1990-03-13;1990-03-13;103058;DP 103058;ALTER EGO;DP;;TQID;Y;Y;N;;;;;FX;NK;NO;;;;;21.14;0.00;0.00;111.00;0.00;316.00;0.00;;1975-10-15;A30;;;PA;
FRA;FRA000103289;;RET;2000-01-30;2000-01-30;103289;BL 103289;ETOILE DE PERSEVERAN;BL;United Kingdom;FZGO;Y;Y;N;;;;;FX;OTB;DRB;;;;;20.40;0.00;0.00;49.88;0.00;316.00;0.00;;1975-10-16;4F2;;;PA;
FRA;FRA000103331;;RET;1991-11-12;1991-11-12;103331;DP 103331;JEAN DENIS;DP;;FT3288;Y;Y;N;;;;;FX;NK;NO;;;;;10.05;0.00;0.00;9.99;0.00;55.00;0.00;;1975-10-15;A10;;;PA;
FRA;FRA000103341;;DES;2004-11-08;2004-11-08;103341;DP 103341;HANAC;DP;;FZHP;Y;Y;N;;;;;FX;DRB;OTB;;;;;16.46;14.60;43.92;42.42;0.00;295.00;0.00;2;1975-10-15;MFL;;;AC;1973-01-01
FRA;FRA000103343;;DES;1991-12-31;1991-12-31;103343;CN 103343;LUMEN CHRISTI;CN;United Kingdom;FU3374;Y;Y;N;;;;;FX;NK;NO;;;;;14.76;0.00;0.00;28.57;0.00;205.00;0.00;;1975-10-15;A20;;;PA;
FRA;FRA000103357;;DES;1991-11-28;1991-11-28;103357;DP 103357;PORT MANECH;DP;;TKGL;Y;Y;N;;;;;FX;NK;NO;;;;;18.62;0.00;0.00;58.30;0.00;331.00;0.00;;1975-10-15;A30;;;PA;
FRA;FRA000103362;;DES;1989-10-18;1989-10-18;103362;BL 103362;FABRICE MARIE;BL;United Kingdom;;N;Y;N;;;;;FX;NK;NO;;;;;9.72;0.00;0.00;10.00;0.00;29.00;0.00;;1975-10-15;A10;;;PA;
FRA;FRA000103402;;DES;1993-01-26;1993-01-26;103402;DP 103402;PAPY;DP;;FZJC;Y;Y;N;;;;;FX;NK;NO;;;;;17.00;0.00;0.00;48.00;0.00;331.00;0.00;;1975-10-16;A12;;;PA;
FRA;FRA000103413;;DES;1993-01-28;1993-01-28;103413;BL 103413;MAFLINO;BL;United Kingdom;FZNA;Y;Y;N;;;;;FX;NK;NO;;;;;16.50;0.00;0.00;46.08;0.00;316.00;0.00;;1975-10-16;A12;;;PA;
FRA;FRA000103425;;RET;2018-09-01;2018-09-01;103425;BL103425;PREMIER FLOT;BL;United Kingdom;FS3370;Y;N;N;N;;Y;227614020;TO;OTB;NO;;;;;9.52;0.00;8.40;8.93;0.00;81.00;0.00;1;1975-10-16;MFL;;;PA;1974-01-01
FRA;FRA000103451;;RET;2016-03-29;2016-03-29;103451;LH 103451;P'TIT YAO;LH;United Kingdom;;N;Y;Y;;;;;FX;OTB;DRB;;;;;13.30;11.50;23.24;21.30;0.00;243.00;0.00;1;1977-03-11;MFL;;;PA;1972-01-01
FRA;FRA000103723;;DES;1997-02-14;1997-02-14;103723;LS 103723;MICHELLE-ALAIN;LS;;FU9598;Y;Y;N;;;;;FX;OTB;PTM;;;;;14.54;0.00;0.00;28.44;0.00;221.00;0.00;2;1976-02-11;4F2;;;AC;1973-01-01
FRA;FRA000103793;;DES;1997-03-12;1997-03-12;103793;DP 103793;L'ALBATROS;DP;;FS7920;Y;Y;N;;;;;FX;GTR;LTL;;;;;8.30;0.00;0.00;3.44;0.00;85.00;0.00;1;1983-10-07;4F1;;;AC;1973-01-01
FRA;FRA000103837;;RET;1995-03-21;1995-03-21;103837;BA 103837;KRESALA;BA;United Kingdom;FZIC;Y;Y;N;;;;;FX;NK;NO;;;;;20.50;0.00;0.00;70.08;0.00;304.00;0.00;;1975-06-06;A11;;;PA;
FRA;FRA000103889;;RET;1989-07-12;1989-07-12;103889;FC 103889;L'AVENTURE;FC;;;N;Y;N;;;;;FX;NK;NO;;;;;6.55;0.00;0.00;3.00;0.00;26.00;0.00;;1987-05-05;A10;;;PA;
FRA;FRA000104352;;DES;1990-06-10;1990-06-10;104352;LO 104352;PITCHOUN;LO;United Kingdom;;N;Y;N;;;;;FX;NK;NO;;;;;5.08;0.00;0.00;2.00;0.00;48.00;0.00;;1984-10-16;A10;;;PA;
FRA;FRA000104641;;MOD;2021-11-29;2100-12-31;104641;TL104641;YOUPI ONE;FRTLN;Toulon;FGG9258;Y;Y;N;N;;Y;227062810;FX;LLS;GNS;;;;;6.03;0.00;2.32;3.20;0.00;36.00;0.00;3;2000-10-26;MFL;;;;1971-01-01
FRA;FRA000104946;;DES;2001-03-30;2001-03-30;104946;CN 104946;CHRISTINE;CN;United Kingdom;FO3647;Y;Y;N;;;;;FX;OTB;DRB;;;;;9.82;0.00;7.63;9.84;0.00;102.00;0.00;;1975-07-07;4F2;;;AC;
FRA;FRA000107495;;RET;2017-10-26;2017-10-26;107495;AJ 107495;U CAPPONU;AJ;;;N;Y;N;;;;;FX;GTN;FPO;;;;;8.50;8.49;1.89;5.99;0.00;149.00;0.00;3;2009-12-16;MFL;;;PA;1972-01-01
FRA;FRA000107542;;RET;1990-10-11;1990-10-11;107542;CN 107542;LA MYLENE;CN;United Kingdom;;N;Y;N;;;;;FX;NK;NO;;;;;8.00;0.00;0.00;4.54;0.00;33.00;0.00;;1987-05-15;A10;;;PA;
FRA;FRA000108902;;RET;1992-07-25;1992-07-25;108902;CH 108902;PIERENRI;CH;United Kingdom;;N;Y;N;;;;;FX;NK;NO;;;;;5.75;0.00;0.00;1.42;0.00;4.00;0.00;;1982-04-01;A10;;;PA;
FRA;FRA000108908;;RET;1989-12-14;1989-12-14;108908;CH 108908;SANDRA EDWIGE;CH;United Kingdom;;N;Y;N;;;;;FX;NK;NO;;;;;7.70;0.00;0.00;4.00;0.00;41.00;0.00;;1984-02-14;A10;;;PA;
FRA;FRA000108918;;RET;1989-09-19;1989-09-19;108918;CH 108918;LE GREBE;CH;United Kingdom;FG2983;Y;Y;N;;;;;FX;NK;NO;;;;;6.50;0.00;0.00;4.00;0.00;13.00;0.00;;1975-08-27;A10;;;PA;
FRA;FRA000108926;;DES;1996-07-30;1996-07-30;108926;CN 108926;LOIN DU CIEL;CN;United Kingdom;FI8547;Y;Y;N;;;;;FX;NK;NO;;;;;9.25;0.00;0.00;9.30;0.00;79.00;0.00;;1975-06-15;A10;;;AC;
FRA;FRA000108979;;DES;1990-06-02;1990-06-02;108979;CH 108979;LA PIROUAISE;CH;United Kingdom;FSLV;Y;Y;N;;;;;FX;NK;NO;;;;;8.00;0.00;0.00;6.00;0.00;59.00;0.00;;1975-06-27;A10;;;PA;
FRA;FRA000109923;;RET;1993-01-16;1993-01-16;109923;DK 109923;EGLANTINE;DK;;;N;Y;N;;;;;FX;NK;NO;;;;;8.53;0.00;0.00;6.36;0.00;69.00;0.00;;1982-03-11;A12;;;PA;
FRA;FRA000110727;;DES;1990-11-22;1990-11-22;110727;PL 110727;PETIT LOUP;PL;United Kingdom;FT6681;Y;Y;N;;;;;FX;NK;NO;;;;;9.72;0.00;0.00;5.97;0.00;102.00;0.00;;1975-10-09;A10;;;PA;
FRA;FRA000110775;;DES;1991-07-16;1991-07-16;110775;SB 110775;LE SENAN;SB;;;N;Y;N;;;;;FX;NK;NO;;;;;5.70;0.00;0.00;2.58;0.00;26.00;0.00;;1975-10-09;A10;;;PA;
FRA;FRA000110787;;EXP;1989-09-07;1989-09-07;110787;PL 110787;TRI YANN;PL;United Kingdom;FH3075;Y;Y;N;;;;;FX;NK;NO;;;;;13.55;0.00;0.00;29.00;0.00;131.00;0.00;;1975-10-09;A20;GBR;EX;PA;
FRA;FRA000110797;;RET;1991-02-06;1991-02-06;110797;SB 110797;SYL CAT;SB;;FT6995;Y;Y;N;;;;;FX;NK;NO;;;;;9.19;0.00;0.00;5.80;0.00;107.00;0.00;;1975-10-09;A10;;;PA;
FRA;FRA000110802;;DES;1991-12-31;1991-12-31;110802;SB 110802;LA JAJANE 2;SB;;FS6784;Y;Y;N;;;;;FX;NK;NO;;;;;12.70;0.00;0.00;22.53;0.00;242.00;0.00;;1975-10-01;A20;;;PA;
FRA;FRA000110843;;RET;2004-12-27;2004-12-27;110843;SB 110843;LE NAUTILUS;SB;;FI2750;Y;Y;N;;;;;FX;OTB;DRB;;;;;10.50;0.00;10.70;9.84;0.00;160.00;0.00;1;1975-10-10;MFL;;;PA;1973-01-01
FRA;FRA000110852;;DES;2014-11-03;2014-11-03;110852;SN 110852;L'ENVIE;SN;United Kingdom;FH2665;Y;Y;N;;;;;FX;OTM;OTB;;;;;8.26;0.00;12.36;5.91;0.00;59.00;0.00;1;1975-10-08;MFL;;;AC;1973-01-01
FRA;FRA000110854;8577358;MOD;2024-12-10;2100-12-31;110854;SB110854;TETHYS;FRSBK;Saint-Brieuc;FS5503;Y;Y;Y;N;N;Y;227560010;FX;OTB;DRB;GNS;;;;12.20;12.10;21.61;17.95;0.00;157.00;0.00;1;1975-10-10;MFL;;;;1968-01-01
FRA;FRA000110855;;MOD;2025-07-24;2100-12-31;110855;SB110855;LOARGANN;FRSBK;Saint-Brieuc;FI2728;Y;Y;N;N;Y;Y;227625340;TO;OTB;DRB;TM;;;;9.13;0.00;8.53;7.66;0.00;108.00;0.00;1;1975-10-21;MFL;;;;1973-01-01
FRA;FRA000110876;;RET;1990-12-14;1990-12-14;110876;SB 110876;VIERGE MARIE;SB;;;N;Y;N;;;;;FX;NK;NO;;;;;8.40;0.00;0.00;6.18;0.00;73.00;0.00;;1975-10-10;A10;;;PA;
FRA;FRA000110892;;RET;2016-12-01;2016-12-01;110892;SB 110892;ALDEBARAN;SB;;FT2581;Y;Y;N;;;;;FX;DRB;FPO;;;;;8.96;0.00;6.74;5.91;0.00;108.00;0.00;1;1975-10-21;MFL;;;PA;1973-01-01
FRA;FRA000110913;;RET;1990-12-01;1990-12-01;110913;SB 110913;MARS;SB;;;N;Y;N;;;;;FX;NK;NO;;;;;5.00;0.00;0.00;1.10;0.00;4.00;0.00;;1975-10-21;A10;;;PA;
FRA;FRA000111192;;RET;1990-04-11;1990-04-11;111192;PL 111192;MATUVU;PL;United Kingdom;;N;Y;N;;;;;FX;NK;NO;;;;;5.12;0.00;0.00;2.00;0.00;10.00;0.00;;1986-04-24;A10;;;PA;
FRA;FRA000112129;;DES;1991-10-02;1991-10-02;112129;MX 112129;PASCAL YVON;MX;;;N;Y;N;;;;;FX;NK;NO;;;;;3.55;0.00;0.00;0.96;0.00;4.00;0.00;;1983-12-29;A10;;;PA;
FRA;FRA000112432;;RET;1990-03-19;1990-03-19;112432;MX 112432;PENVEN;MX;;;N;Y;N;;;;;FX;NK;NO;;;;;5.30;0.00;0.00;3.00;0.00;7.00;0.00;;1986-05-07;A10;;;PA;
FRA;FRA000113744;;DES;1991-12-20;1991-12-20;113744;CM 113744;GUENERON;CM;;;N;Y;N;;;;;FX;NK;NO;;;;;5.20;0.00;0.00;2.98;0.00;18.00;0.00;;1982-04-26;A10;;;PA;
FRA;FRA000113887;;DES;1991-11-25;1991-11-25;113887;DZ 113887;ANNYRO;DZ;;FH8151;Y;Y;N;;;;;FX;NK;NO;;;;;8.15;0.00;0.00;6.26;0.00;74.00;0.00;;1975-09-10;A10;;;PA;
FRA;FRA000113967;;RET;2022-07-25;2022-07-25;113967;BR113967;GLAZIK;FRBES;Brest;FT3373;Y;N;N;N;;N;;FX;LTL;FPO;LNB;;;;6.70;0.00;3.27;4.11;0.00;22.00;0.00;1;1975-09-10;MFL;;;PA;1970-01-01
FRA;FRA000114121;;RET;1991-06-05;1991-06-05;114121;MX 114121;GLIZ MOR;MX;;;N;Y;N;;;;;FX;NK;NO;;;;;6.30;0.00;0.00;4.27;0.00;15.00;0.00;;1985-05-10;A10;;;PA;
FRA;FRA000114654;;MOD;2024-12-10;2100-12-31;114654;GV114654;LE BELLAX;FRGVC;Guilvinec;FH9579;Y;Y;N;N;Y;Y;227465690;FX;FPO;LHP;LLS;GNS;;;7.52;0.00;0.99;3.19;0.00;44.00;0.00;1;1982-06-20;MFL;;;;1972-01-01
FRA;FRA000114905;;DES;1994-03-30;1994-03-30;114905;GV 114905;PETIT STANG;GV;;FS2828;Y;Y;N;;;;;FX;NK;NO;;;;;8.60;0.00;0.00;5.32;0.00;29.00;0.00;1;1975-07-09;A12;;;AC;1968-01-01
FRA;FRA000114907;;MOD;2025-02-18;2100-12-31;114907;BA114907;LE VIEUX LOUP;FRBAY;Bayonne;FJ2557;Y;Y;Y;N;Y;Y;227316230;FX;LHP;LTL;;;;;9.79;0.00;10.04;9.88;0.00;154.00;0.00;1;1975-07-09;MFL;;;;1972-01-01
FRA;FRA000114913;;MOD;2024-12-10;2100-12-31;114913;DZ114913;KRAKEN;FRDRZ;Douarnenez;FO3494;Y;Y;N;N;Y;Y;227690170;FX;GNS;LX;FPO;;;;7.95;0.00;4.19;5.69;0.00;61.00;0.00;1;1975-07-09;MFL;;;;1972-01-01
FRA;FRA000114914;;MOD;2021-09-23;2100-12-31;114914;SB114914;TROUZ AR MOR;FRSBK;Saint-Brieuc;FI7760;Y;Y;N;N;;Y;227649110;FX;OTB;DRB;OTM;;;;10.40;0.00;10.59;9.70;0.00;180.00;0.00;1;1975-07-10;MFL;;;;1973-01-01
FRA;FRA000114924;;DES;1995-04-17;1995-04-17;114924;GV 114924;PEPITO;GV;;FH2755;Y;Y;N;;;;;FX;NK;NO;;;;;6.92;0.00;0.00;3.34;0.00;33.00;0.00;1;1975-07-10;A10;;;AC;1965-01-01
FRA;FRA000114933;;DES;2023-09-26;2023-09-26;114933;CC114933;MIZ MARI;FRCOC;Concarneau;FU4716;Y;N;N;N;;Y;227652030;FX;OTB;DRB;;;;;9.70;0.00;10.92;9.51;0.00;147.00;0.00;1;1975-07-10;MFL;;;PA;1973-01-01
FRA;FRA000114959;;DES;1995-04-28;1995-04-28;114959;AD 114959;LA PALOMA;AD;United Kingdom;FS5967;Y;Y;N;;;;;FX;NK;NO;;;;;8.86;0.00;0.00;5.97;0.00;55.00;0.00;;1975-07-10;A12;;;AC;
FRA;FRA000115875;;RET;2004-12-13;2004-12-13;115875;LO 115875;KASTEL-BRAZ;LO;United Kingdom;FU7738;Y;Y;N;;;;;FX;DRB;NO;;;;;8.58;0.00;5.55;4.72;0.00;58.00;0.00;1;1975-10-15;MFL;;;AC;1972-01-01
FRA;FRA000115893;;DES;2001-01-02;2001-01-02;115893;PL 115893;ROUZIC;PL;United Kingdom;FP4254;Y;Y;N;;;;;FX;FPO;GTR;;;;;8.18;0.00;5.68;6.95;0.00;58.00;0.00;;1975-10-15;4F1;;;AC;
FRA;FRA000115917;;DES;1997-02-12;1997-02-12;115917;GV 115917;VAGABOND DES MERS;GV;;FT4056;Y;Y;N;;;;;FX;OTB;NO;;;;;10.87;0.00;0.00;9.89;0.00;106.00;0.00;;1975-10-15;4F2;;;AC;
FRA;FRA000115921;;DES;2006-12-08;2006-12-08;115921;CC 115921;PETIT-JULES;CC;;FT9347;Y;Y;N;;;;;FX;OTB;LLS;;;;;10.13;0.00;12.25;9.88;0.00;105.00;0.00;1;1975-10-15;MFL;;;AC;1972-01-01
FRA;FRA000115922;;DES;1991-12-28;1991-12-28;115922;CN 115922;LA KALYNE;CN;United Kingdom;FH9534;Y;Y;N;;;;;FX;NK;NO;;;;;11.09;0.00;0.00;16.51;0.00;152.00;0.00;;1975-10-15;A10;;;PA;
