sources;port_name;coordinates;locode;country_region;fao_areas
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Albenga;;ITALL;IT;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Albertkanaal Ports;50.9557352836858,5.0452547165983,0.000001;BEABK;BE;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Albertville;45.675535,6.392726,0.000001;FRATV;FR - 73;{37.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alblasserdam;;NLABL;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Alborg;57.050000,9.933333,0.000001;DKAAL;Denmark - Jylland -- 30020;{27.4.b}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Albstadt;;DEALB;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Albuen;54.8237,10.9568,0.000001;DKALU;DK;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Albufeira;37.0833333333333,-8.25,0.000001;PTABF;PT;{27.9.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alcalá;28.20075219,-16.82925573,0.000001;ESAEM;ES;{34.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alcochete;38.75,-8.966666667,0.000001;PTALE;PT;{27.9.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Aldan-Hio;42.28409346,-8.82036818,0.000001;ESADI;ES;{27.9.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Aleksandri;59.60138889,25.49833333,0.000001;EEALX;EE;{27.3.d.32}
WPI;Aleksandrovsk -Sakhalinskiy;50.900000,142.133333,0.000001;RUSAK;Russia - Sakhalin -- 60840;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alençon;48.432856,0.091266,0.000001;FRALE;FR - 61;
WPI;Alesund;62.466667,6.166667,0.000001;NOAES;Norway - Norway -- 20620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alexandra Quay;;IEALQ;IE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alexandra Road Oil;;IEARO;IE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Alexandroupoli;40.833333,25.883333,0.000001;GRAXD;Greece - Greece East Coast -- 42010;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alfeld/Leine;;DEALF;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alfiano Natta;45.05,8.2,0.000001;ITA8O;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alfredshem;;SEALF;SE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Algeciras;36.133333,-5.433333,0.000001;ESALG;Spain - Spain SW Coast -- 38200;{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Alghero;40.568000,8.307000,0.000001;ITAHO;Italy - Sardegna -- 39130;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Algorta;43.33799904,-3.0189992,0.000001;ESALT;ES;{27.8.c}
WPI;Aliaga;38.833333,26.933333,0.000001;TRALI;Turkey - Turkey Europe -- 43325;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Alicante;38.333333,-0.483333,0.000001;ESALC;Spain - Spain SE Coast -- 38340;{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alicudi;;ITALI;IT;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alimos;37.91666667,23.71666667,0.000001;GRAIO;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alimos;0.0,0.0,0.000001;GRALM;GR;{34.3.4}},{{34.4.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Aliveri;38.394,24.043,0.000001;GRALI;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Aljava;58.54916667,23.1875,0.000001;EEAJV;EE;{27.3.d.28.1}},{{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alkmaar;52.63333333,4.75,0.000001;NLALK;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;All-Männipõllu;59.59166667,25.78111111,0.000001;EEAMP;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alla;58.4225,23.12083333,0.000001;EEALL;EE;{27.3.d.28.1}},{{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Allershausen;48.43333333,11.6,0.000001;DEALL;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alleshave;55.728077,11.24279,0.000001;DKALH;DK;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alliklepa;59.285,23.79305556,0.000001;EEALI;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alliku;59.35,24.55,0.000001;EEALU;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alliku, Kivilõppe K;58.22555556,25.98222222,0.000001;EEALK;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alliku, Valma K;58.37416667,25.96555556,0.000001;EEALV;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Allinge;55.2744,14.7999,0.000001;DKAGE;DK;{27.3.d.25}},{{27.3.d.24}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alluitsup Paa;60.45,-45.55,0.000001;GLLLU;GL;{21.1.F}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Almelo;52.35,6.666666667,0.000001;NLALM;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Almere;52.36666667,5.216666667,0.000001;NLAER;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Almeria;36.833333,-2.466667,0.000001;ESLEI;Spain - Spain SE Coast -- 38340;{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Almerimar (El Ejido);36.694,-2.791,0.000001;ESEEJ;ES;{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Almkerk;;NLAKK;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Almograve;37.65,-8.8,0.000001;PTAGR;PT;{27.9.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Almuñécar;36.7166666666667,-3.68333333333333,0.000001;ESAEQ;ES;{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Almyropotamos (Panagia) Evvoias;38.267,24.158,0.000001;GRAPA;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Almösund;58.063,11.704167,0.000001;SEALD;SE;{27.3.a.20}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alnön;;SEAON;SE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alonnisos;23.85,39.15,0.000001;GRALO;GR;{51.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alpago;46.1166666666667,12.35,0.000001;ITLPG;IT;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alphen Aan Den Rijn;52.13333333,4.666666667,0.000001;NLAPN;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alrø;55.857,10.072,0.000001;DKALR;DK;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Als;56.755,10.288,0.000001;DKALX;DK;{27.3.a.21}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Als Odde;56.706,10.326,0.000001;DKALO;DK;{27.3.a.21}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alsbach;;DEALH;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alsdorf;50.88333333,6.166666667,0.000001;DEALS;DE;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alseno;44.9,9.983333333,0.000001;ITITA;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alsfeld;;DEALD;DE;
WPI;Alta;69.973333,23.235278,0.000001;NOALF;Norway - Norway -- 20620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Altappen;65.773,23.434,0.000001;SEALT;SE;{27.3.d.31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Altea;38.5902446,-0.05199406,0.000001;ESAQA;ES;{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Altena;;DEALT;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Altenkirchen/Westerwald;;DEALK;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Altja;59.58694444,26.11611111,0.000001;EEAJA;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Altja Oja Lauter;59.59916667,26.1375,0.000001;EEAOL;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Altsi;35.16666667,25.88333333,0.000001;GRATS;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alttoa;59.54638889,25.55416667,0.000001;EEATO;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Altusried;;DEALR;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Altwarp;53.738711,14.270639,0.000001;DE8AN;DE;{27.3.d.24}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Altötting;;DEALG;DE;
WPI;Alushta;44.683333,34.416667,0.000001;;Ukraine - Ukraine -- 43620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alvedsjö Bodar;57.170367,16.919467,0.000001;SEALJ;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alykes Achaias;38.156,21.54,0.000001;GRALY;GR;{37.2.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alyki Parou;36.99,25.13,0.000001;GRALK;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alypa, Palaiokastritsas;39.673,19.709,0.000001;GRALP;GR;{37.2.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alzenau;;DEALZ;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alzey;;DEAZY;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Alès;44.127204,4.083352,0.000001;FRALS;FR - 30;{37.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amalfi;40.633333,14.6,0.000001;ITAMA;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amantea;39.133333,16.066667,0.000001;ITAMT;IT;{37.1.3}
WPI;Ambarli;40.966667,28.700000,0.000001;TRAMR;Turkey - Turkey Europe -- 43325;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amberg;49.43333333,11.86666667,0.000001;DEAMB;DE;
WPI;Ambes;45.016667,-0.533333,0.000001;FRAMS;France - France West Coast -- 36450;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ambérieux-En-Dombes;45.996669,4.903619,0.000001;FRAMB;FR - 01;{37.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ameland;;NLAML;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amerongen;52.0,5.466666667,0.000001;NLAMR;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amersfoort;52.15,5.383333333,0.000001;NLAME;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amfilochia;38.892,21.156,0.000001;GRAMF;GR;{37.2.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amfipoli;40.78,23.86,0.000001;GRAFI;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amiens;49.894067,2.295753,0.000001;FRAMI;FR - 80;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ammerbuch;;DEAMM;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ammerstol;51.93333333,4.816666667,0.000001;NLAMM;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ammerzoden;;NLAMZ;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ammoudia Prevezas;39.264,20.478,0.000001;GRAMD;GR;{37.2.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ammouliani Chalkidikis;40.32,23.911,0.000001;GRAMM;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amolianí;40.33333333,23.91666667,0.000001;GRAMI;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amonal;43.185556,27.840556,0.000001;BGAMO;BG;{37.4.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amorbach;;DEAMO;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amorgós (Katapola);36.83333333,25.9,0.000001;GRAMO;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ampelas Parou;37.1,25.26,0.000001;GRABE;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ampolla;40.81021494,0.71183713,0.000001;ESLAA;ES;{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amposta;;ESAZP;ES;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amrum;54.65,8.333333333,0.000001;DEIAM;DE;{27.4.b}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amstelveen;;NLAMV;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Amsterdam;52.366667,4.900000,0.000001;NLAMS;Netherlands - Netherlands -- 30980;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Amtoft;57.008,8.96,0.000001;DKAMT;DK;{27.4.b}},{{27.3.a.20}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anaa;-17.35,-145.516666666667,0.000001;PFAAA;PF;{77}
WPI;Anapa;44.883333,37.316667,0.000001;RUAAQ;Russia - Russia -- 44030;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Ancona;43.629000,13.494000,0.000001;ITAOI;Italy - Italy East Coast -- 40390;{37.2.1}
WPI;Andalsnes;62.568056,7.677222,0.000001;NOAND;Norway - Norway -- 20620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Andel;;NLANL;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Andelst;;NLANT;NL;
WPI;Andenes;69.328333,16.127778,0.000001;NOADN;Norway - Norway -- 20620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Andernach;50.43333333,7.4,0.000001;DEAND;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Andernos-Les-Bains;44.743536,-1.102449,0.000001;FRADB;FR - 33;{27.8.b}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Andijk;;NLAIJ;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Andineeme;59.50722222,25.46222222,0.000001;EEANE;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Andora;43.95,8.15,0.000001;ITADA;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Andraitx;39.5467222,2.39081383,0.000001;ESAND;ES;{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Andrese;58.27333333,26.15694444,0.000001;EEADS;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Andros;37.833333,24.950000,0.000001;GRAND;Greece - Kikladhes -- 42870;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Andruse Talu Lautrikoht;58.84166667,23.06527778,0.000001;EEATK;EE;{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Andírrion;38.33333333,21.76666667,0.000001;GRANT;GR;{37.2.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anenina;58.65277778,23.13611111,0.000001;EEANA;EE;{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Angeiras;41.26666667,-8.716666667,0.000001;PTANG;PT;{27.9.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Angelochori Thessalonikis;40.5,22.82,0.000001;GRANG;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Angerlo;51.98333333,6.133333333,0.000001;NLANG;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Angers;47.4711616,-0.5518257,0.000001;FRANE;FR - 49;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Angoulins;46.1038659,-1.110261,0.000001;FRAJJ;FR - 17;{27.8.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Angoulême;45.648377,0.1562369,0.000001;FRANG;FR - 16;{37.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Angra Do Heroismo;38.650000,-27.216667,0.000001;PTADH;Portugal - Acores -- 38060;{27.10.a.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anholt;56.7156,11.5139,0.000001;DKANH;DK;{27.3.a.21}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anjala;60.68333333,26.83333333,0.000001;FIANK;FI;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anjum;;NLAJM;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ankarsvik;;SEANK;SE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ankarudden;58.801667,17.84,0.000001;SEAKN;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ankhíalos;40.71666667,22.78333333,0.000001;GRAHS;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anklam;;DEANK;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anna Paulowna;52.86666667,4.866666667,0.000001;NLANP;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Annagassan;53.88630126,-6.336812742,0.000001;IEANN;IE;{27.7.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Annecy;45.899247,6.129384,0.000001;FRNCY;FR - 74;{37.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Annemasse;46.193253,6.234158,0.000001;FRANM;FR - 74;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anneville-Sur-Mer;49.118334,-1.580926,0.000001;FRA2M;FR - 50;{27.7.e}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Annweiler;;DEANN;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ansbach;49.3,10.58333333,0.000001;DEANS;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Bertrand;16.4718892,-61.5086017,0.000001;GPFP1;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Bertrand;16.4718892,-61.5086017,0.000001;GPFPI;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Colas Mahault (Bouillante);16.1919739,-61.7809635,0.000001;GPNP1;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Colas Mahault (Bouillante);16.1919739,-61.7809635,0.000001;GPNPI;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Cosmy (La Trinité);14.7548854,-60.9695869,0.000001;MQNFA;MQ - 972;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse De Bouillante (Bouillante);16.1319289,-61.7700195,0.000001;GPNP9;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse De La Chapelle (Baie-Mahault);16.2679391,-61.586846,0.000001;GPIP6;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Des Cascades;-21.1836568,55.8268819,0.000001;RECSD;RE - 974;{51.7}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Des Muriers (Terre-De-Bas);15.8541566592699,-61.6156263770519,0.000001;GPYP5;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Du Bananier (Capesterre Belle Eau);16.0037421089191,-61.5976463918605,0.000001;GPUP2;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Du Mont (Gosier);16.2020785853173,-61.4556965010786,0.000001;GPBP3;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Du Val De L'Orge (Vieux-Habitants);16.0396997175238,-61.7542579766643,0.000001;GPOP4;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Dufour;14.5252001,-61.0898101,0.000001;MQEF2;MQ - 972;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Dupuy (Vieux Fort);15.9519222,-61.706847,0.000001;GPSP2;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Figuier (Rivière Pilote);14.4604086,-60.9102262,0.000001;MQHF3;MQ - 972;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Fond Cure (Terre-De-Haut);15.8633445,-61.5844502,0.000001;GPXP3;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Mitan (Trois Ilets);14.5517386617518,-61.0534962097803,0.000001;MQDF4;MQ - 972;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Anse Noire;14.5257539,-61.0887553,0.000001;MQEF1;MQ - 972;{31}
