PUERTO BASE;AÑO;NUM_BARCOS
Suances;2008;8
Suances;2009;8
Suances;2010;8
Suances;2011;8
Suances;2012;8
Suances;2013;8
Suances;2014;9
Suances;2015;9
Suances;2016;9
Suances;2017;8
Suances;2018;8
Suances;2019;9
Suances;2020;9
Suances;2021;9
Suances;2022;9
Suances;2023;9
Suances;2024;10
Suances;2025;10
Taliarte - Melenara;2006;17
Taliarte - Melenara;2007;17
Taliarte - Melenara;2008;16
Taliarte - Melenara;2009;17
Taliarte - Melenara;2010;19
Taliarte - Melenara;2011;20
Taliarte - Melenara;2012;18
Taliarte - Melenara;2013;18
Taliarte - Melenara;2014;17
Taliarte - Melenara;2015;17
Taliarte - Melenara;2016;16
Taliarte - Melenara;2017;18
Taliarte - Melenara;2018;17
Taliarte - Melenara;2019;16
Taliarte - Melenara;2020;15
Taliarte - Melenara;2021;12
Taliarte - Melenara;2022;12
Taliarte - Melenara;2023;12
Taliarte - Melenara;2024;11
Taliarte - Melenara;2025;11
Tapia de Casariego;2006;12
Tapia de Casariego;2007;10
Tapia de Casariego;2008;11
Tapia de Casariego;2009;11
Tapia de Casariego;2010;11
Tapia de Casariego;2011;11
Tapia de Casariego;2012;11
Tapia de Casariego;2013;10
Tapia de Casariego;2014;7
Tapia de Casariego;2015;9
Tapia de Casariego;2016;8
Tapia de Casariego;2017;8
Tapia de Casariego;2018;8
Tapia de Casariego;2019;6
Tapia de Casariego;2020;6
Tapia de Casariego;2021;6
Tapia de Casariego;2022;6
Tapia de Casariego;2023;5
Tapia de Casariego;2024;5
Tapia de Casariego;2025;5
Tarifa;2006;76
Tarifa;2007;80
Tarifa;2008;74
Tarifa;2009;68
Tarifa;2010;68
Tarifa;2011;64
Tarifa;2012;52
Tarifa;2013;52
Tarifa;2014;50
Tarifa;2015;47
Tarifa;2016;47
Tarifa;2017;47
Tarifa;2018;47
Tarifa;2019;48
Tarifa;2020;48
Tarifa;2021;49
Tarifa;2022;49
Tarifa;2023;50
Tarifa;2024;58
Tarifa;2025;58
Tarragona;2006;66
Tarragona;2007;68
Tarragona;2008;65
Tarragona;2009;63
Tarragona;2010;58
Tarragona;2011;56
Tarragona;2012;55
Tarragona;2013;54
Tarragona;2014;54
Tarragona;2015;51
Tarragona;2016;47
Tarragona;2017;42
Tarragona;2018;42
Tarragona;2019;40
Tarragona;2020;39
Tarragona;2021;39
Tarragona;2022;38
Tarragona;2023;38
Tarragona;2024;33
Tarragona;2025;32
Tazacorte;2006;26
Tazacorte;2007;26
Tazacorte;2008;29
Tazacorte;2009;31
Tazacorte;2010;30
Tazacorte;2011;31
Tazacorte;2012;31
Tazacorte;2013;30
Tazacorte;2014;34
Tazacorte;2015;35
Tazacorte;2016;37
Tazacorte;2017;36
Tazacorte;2018;37
Tazacorte;2019;35
Tazacorte;2020;34
Tazacorte;2021;35
Tazacorte;2022;35
Tazacorte;2023;34
Tazacorte;2024;33
Tazacorte;2025;34
Tazones;2006;16
Tazones;2007;14
Tazones;2008;14
Tazones;2009;12
Tazones;2010;11
Tazones;2011;10
Tazones;2012;10
Tazones;2013;10
Tazones;2014;10
Tazones;2015;9
Tazones;2016;9
Tazones;2017;9
Tazones;2018;9
Tazones;2019;8
Tazones;2020;6
Tazones;2021;6
Tazones;2022;6
Tazones;2023;6
Tazones;2024;5
Tazones;2025;5
Torre Del Mar;2006;1
Torre Del Mar;2007;1
Torredembarra;2006;16
Torredembarra;2007;15
Torredembarra;2008;15
Torredembarra;2009;15
Torredembarra;2010;15
Torredembarra;2011;15
Torredembarra;2012;13
Torredembarra;2013;13
Torredembarra;2014;10
Torredembarra;2015;7
Torredembarra;2016;6
Torredembarra;2017;4
Torredembarra;2018;5
Torredembarra;2019;5
Torredembarra;2020;4
Torredembarra;2021;4
Torredembarra;2022;4
Torredembarra;2023;4
Torredembarra;2024;4
Torredembarra;2025;4
Torrevieja;2006;21
Torrevieja;2007;20
Torrevieja;2008;17
Torrevieja;2009;18
Torrevieja;2010;18
Torrevieja;2011;18
Torrevieja;2012;17
Torrevieja;2013;16
Torrevieja;2014;16
Torrevieja;2015;14
Torrevieja;2016;14
Torrevieja;2017;13
Torrevieja;2018;11
Torrevieja;2019;12
Torrevieja;2020;11
Torrevieja;2021;7
Torrevieja;2022;9
Torrevieja;2023;10
Torrevieja;2024;9
Torrevieja;2025;7
Tossa de Mar;2006;14
Tossa de Mar;2007;14
Tossa de Mar;2008;13
Tossa de Mar;2009;13
Tossa de Mar;2010;13
Tossa de Mar;2011;7
Tossa de Mar;2012;7
Tossa de Mar;2013;4
Tossa de Mar;2014;4
Tossa de Mar;2015;4
Tossa de Mar;2016;4
Tossa de Mar;2017;4
Tossa de Mar;2018;1
Tossa de Mar;2019;1
Valencia;2006;41
Valencia;2007;38
Valencia;2008;38
Valencia;2009;37
Valencia;2010;32
Valencia;2011;30
Valencia;2012;29
Valencia;2013;20
Valencia;2014;20
Valencia;2015;20
Valencia;2016;20
Valencia;2017;20
Valencia;2018;19
Valencia;2019;18
Valencia;2020;20
Valencia;2021;19
Valencia;2022;18
Valencia;2023;18
Valencia;2024;21
Valencia;2025;19
Valle Gran Rey;2006;23
Valle Gran Rey;2007;22
Valle Gran Rey;2008;19
Valle Gran Rey;2009;16
Valle Gran Rey;2010;18
Valle Gran Rey;2011;19
Valle Gran Rey;2012;19
Valle Gran Rey;2013;21
Valle Gran Rey;2014;21
Valle Gran Rey;2015;21
Valle Gran Rey;2016;21
Valle Gran Rey;2017;20
Valle Gran Rey;2018;20
Valle Gran Rey;2019;21
Valle Gran Rey;2020;21
Valle Gran Rey;2021;21
Valle Gran Rey;2022;20
Valle Gran Rey;2023;21
Valle Gran Rey;2024;18
Valle Gran Rey;2025;16
Valle Guerra;2006;2
Valle Guerra;2007;2
Valle Guerra;2008;2
Valle Guerra;2009;2
Valle Guerra;2010;2
Valle Guerra;2011;2
Valle Guerra;2012;2
Valle Guerra;2013;2
Valle Guerra;2014;2
Valle Guerra;2015;1
Valle Guerra;2016;1
Valle Guerra;2017;1
Valle Guerra;2018;1
Valle Guerra;2019;1
Valle Guerra;2020;1
Valle Guerra;2021;1
Valle Guerra;2022;1
Valle Guerra;2023;1
Valle Guerra;2024;1
Velez-Malaga;2006;107
Velez-Malaga;2007;104
Velez-Malaga;2008;85
Velez-Malaga;2009;86
Velez-Malaga;2010;90
Velez-Malaga;2011;92
Velez-Malaga;2012;88
Velez-Malaga;2013;88
Velez-Malaga;2014;80
Velez-Malaga;2015;77
Velez-Malaga;2016;78
Velez-Malaga;2017;79
Velez-Malaga;2018;79
Velez-Malaga;2019;80
Velez-Malaga;2020;77
Velez-Malaga;2021;78
Velez-Malaga;2022;84
Velez-Malaga;2023;87
Velez-Malaga;2024;86
Velez-Malaga;2025;85
Viavelez;2006;13
Viavelez;2007;12
Viavelez;2008;10
Viavelez;2009;10
Viavelez;2010;9
Viavelez;2011;9
Viavelez;2012;9
Viavelez;2013;8
Viavelez;2014;8
Viavelez;2015;8
Viavelez;2016;8
Viavelez;2017;8
Viavelez;2018;8
Viavelez;2019;8
Viavelez;2020;8
Viavelez;2021;8
Viavelez;2022;7
Viavelez;2023;7
Viavelez;2024;7
Viavelez;2025;6
Vicedo;2006;5
Vicedo;2007;5
Vicedo;2008;7
Vicedo;2009;7
Vicedo;2010;8
Vicedo;2011;8
Vicedo;2012;8
Vicedo;2013;8
Vicedo;2014;8
Vicedo;2015;8
Vicedo;2016;8
Vicedo;2017;8
Vicedo;2018;8
Vicedo;2019;8
Vicedo;2020;8
Vicedo;2021;7
Vicedo;2022;7
Vicedo;2023;7
Vicedo;2024;8
Vicedo;2025;7
Vigo;2006;192
Vigo;2007;185
Vigo;2008;176
Vigo;2009;171
Vigo;2010;157
Vigo;2011;155
Vigo;2012;150
Vigo;2013;142
Vigo;2014;129
Vigo;2015;123
Vigo;2016;121
Vigo;2017;114
Vigo;2018;119
Vigo;2019;121
Vigo;2020;122
Vigo;2021;120
Vigo;2022;116
Vigo;2023;112
Vigo;2024;109
Vigo;2025;114
Vilanova y la Geltrú;2006;85
Vilanova y la Geltrú;2007;82
Vilanova y la Geltrú;2008;79
Vilanova y la Geltrú;2009;78
Vilanova y la Geltrú;2010;76
Vilanova y la Geltrú;2011;75
Vilanova y la Geltrú;2012;72
Vilanova y la Geltrú;2013;73
Vilanova y la Geltrú;2014;72
Vilanova y la Geltrú;2015;68
Vilanova y la Geltrú;2016;65
Vilanova y la Geltrú;2017;64
Vilanova y la Geltrú;2018;61
Vilanova y la Geltrú;2019;59
Vilanova y la Geltrú;2020;61
Vilanova y la Geltrú;2021;61
Vilanova y la Geltrú;2022;59
Vilanova y la Geltrú;2023;56
Vilanova y la Geltrú;2024;53
Vilanova y la Geltrú;2025;52
Villagarcia de Arosa;2006;3
Villagarcia de Arosa;2007;2
Villagarcia de Arosa;2008;1
Villagarcia de Arosa;2009;1
Villagarcia de Arosa;2010;1
Villagarcia de Arosa;2011;1
Villagarcia de Arosa;2012;1
Villagarcia de Arosa;2013;1
Villagarcia de Arosa;2014;1
Villagarcia de Arosa;2015;1
Villagarcia de Arosa;2016;1
Villagarcia de Arosa;2017;1
Villagarcia de Arosa;2018;1
Villagarcia de Arosa;2019;1
Villagarcia de Arosa;2020;3
Villagarcia de Arosa;2021;2
Villagarcia de Arosa;2022;1
Villagarcia de Arosa;2023;1
Villagarcia de Arosa;2024;1
Villagarcia de Arosa;2025;1
Villajoyosa;2006;48
Villajoyosa;2007;47
Villajoyosa;2008;43
Villajoyosa;2009;40
Villajoyosa;2010;40
Villajoyosa;2011;39
Villajoyosa;2012;39
Villajoyosa;2013;39
Villajoyosa;2014;40
Villajoyosa;2015;40
Villajoyosa;2016;40
Villajoyosa;2017;40
Villajoyosa;2018;41
Villajoyosa;2019;44
Villajoyosa;2020;46
Villajoyosa;2021;47
Villajoyosa;2022;46
Villajoyosa;2023;44
Villajoyosa;2024;41
Villajoyosa;2025;39
Villajuan;2006;46
Villajuan;2007;46
Villajuan;2008;28
Villajuan;2009;26
Villajuan;2010;26
Villajuan;2011;25
Villajuan;2012;25
Villajuan;2013;24
Villajuan;2014;24
Villajuan;2015;23
Villajuan;2016;23
Villajuan;2017;24
Villajuan;2018;24
Villajuan;2019;24
Villajuan;2020;22
Villajuan;2021;23
Villajuan;2022;25
Villajuan;2023;27
Villajuan;2024;27
Villajuan;2025;27
Villanueva;2006;194
Villanueva;2007;186
Villanueva;2008;119
Villanueva;2009;116
Villanueva;2010;111
Villanueva;2011;110
Villanueva;2012;106
Villanueva;2013;106
Villanueva;2014;103
Villanueva;2015;99
Villanueva;2016;100
Villanueva;2017;92
Villanueva;2018;90
Villanueva;2019;89
Villanueva;2020;92
Villanueva;2021;90
Villanueva;2022;90
Villanueva;2023;89
Villanueva;2024;88
Villanueva;2025;87
Vinaroz;2006;43
Vinaroz;2007;42
Vinaroz;2008;37
Vinaroz;2009;38
Vinaroz;2010;35
Vinaroz;2011;34
Vinaroz;2012;36
Vinaroz;2013;34
Vinaroz;2014;33
Vinaroz;2015;33
Vinaroz;2016;34
Vinaroz;2017;32
Vinaroz;2018;33
Vinaroz;2019;30
Vinaroz;2020;32
Vinaroz;2021;31
Vinaroz;2022;29
Vinaroz;2023;28
Vinaroz;2024;25
Vinaroz;2025;22
Vivero;2006;7
Vivero;2007;7
Vivero;2008;7
Vivero;2009;7
Vivero;2010;7
Vivero;2011;7
Vivero;2012;7
Vivero;2013;7
Vivero;2014;6
Vivero;2015;6
Vivero;2016;6
Águilas;2006;66
Águilas;2007;57
Águilas;2008;53
Águilas;2009;47
Águilas;2010;46
Águilas;2011;48
Águilas;2012;49
Águilas;2013;45
Águilas;2014;40
Águilas;2015;41
Águilas;2016;35
Águilas;2017;34
Águilas;2018;35
Águilas;2019;35
Águilas;2020;35
Águilas;2021;33
Águilas;2022;31
Águilas;2023;30
Águilas;2024;31
Águilas;2025;33
